date,gamma,elecro,lon,L
2023-12-1401:27:00.000,1.2240000,N/A,109.55323,1.5445300
2023-12-1401:28:00.000,1.3940000,N/A,108.67442,1.7420800
2023-12-1401:29:00.000,1.9620000,N/A,107.74923,1.9993500
2023-12-1401:30:00.000,2.5193333,N/A,106.76601,2.3390300
2023-12-1401:31:00.000,1.9123333,N/A,105.71002,2.7958701
2023-12-1401:32:00.000,62.787333,N/A,104.56215,3.4223199
2023-12-1401:33:00.000,137.15667,N/A,103.29707,4.2901502
2023-12-1401:34:00.000,6.2646667,N/A,101.88033,5.5097399
2023-12-1401:35:00.000,2.8913333,N/A,100.26380,7.3023801
2023-12-1401:36:00.000,1.6896667,N/A,98.378128,10.097800
2023-12-1401:37:00.000,1.6540000,N/A,96.119743,14.410920
2023-12-1401:38:00.000,1.6976667,N/A,93.327538,20.528500
2023-12-1401:39:00.000,1.7320000,N/A,89.738770,27.255501
2023-12-1401:40:00.000,1.6826667,N/A,84.901520,30.754021
2023-12-1401:41:00.000,1.6590000,N/A,77.995659,28.100630
2023-12-1401:42:00.000,1.6226667,N/A,67.488487,22.069830
2023-12-1401:43:00.000,1.6983333,N/A,50.781521,16.462070
2023-12-1401:44:00.000,1.9183333,N/A,25.926291,12.233520
2023-12-1401:45:00.000,1.9506667,N/A,358.42911,9.2874899
2023-12-1401:46:00.000,1.8420000,N/A,337.60410,7.2285900
2023-12-1401:47:00.000,14.844667,N/A,324.37207,5.7529302
2023-12-1401:48:00.000,322.41267,N/A,315.91592,4.6725998
2023-12-1401:49:00.000,345.29367,0.000000e+0,310.17841,3.8759501
2023-12-1401:50:00.000,41.976667,N/A,306.03748,3.2821500
2023-12-1401:51:00.000,19.393333,N/A,302.88766,2.8305700
2023-12-1401:52:00.000,52.237667,N/A,300.38654,2.4803100
2023-12-1401:53:00.000,42.911000,N/A,298.32950,2.2035999
2023-12-1401:54:00.000,44.383667,N/A,296.58807,1.9827600
2023-12-1401:55:00.000,27.582667,N/A,295.07782,1.8040600
2023-12-1401:56:00.000,76.513333,0.000000e+0,293.74121,1.6590700
2023-12-1401:57:00.000,96.672667,N/A,292.53760,1.5407799
2023-12-1401:58:00.000,130.12933,N/A,291.43759,1.4437100
2023-12-1401:59:00.000,150.89333,N/A,290.41916,1.3643900
2023-12-1402:00:00.000,152.23633,N/A,289.46561,1.3007300
2023-12-1402:01:00.000,143.81760,N/A,288.56384,1.2503200
2023-12-1402:02:00.000,130.24800,0.000000e+0,287.70343,1.2113000
2023-12-1402:03:00.000,102.69200,0.000000e+0,286.87585,1.1838100
2023-12-1402:04:00.000,37.782333,N/A,286.07401,1.1658700
2023-12-1402:05:00.000,12.016667,N/A,285.29178,1.1578500
2023-12-1402:06:00.000,2.9306667,N/A,284.52390,1.1591600
2023-12-1402:07:00.000,1.2843333,N/A,283.76553,1.1694800
2023-12-1402:08:00.000,1.1043333,N/A,283.01215,1.1889700
2023-12-1402:09:00.000,1.1006667,N/A,282.25946,1.2182400
2023-12-1402:10:00.000,1.1060000,N/A,281.50317,1.2576600
2023-12-1402:11:00.000,1.0973333,N/A,280.73886,1.3088100
2023-12-1402:12:00.000,1.1160000,N/A,279.96182,1.3732200
2023-12-1402:13:00.000,1.1483333,N/A,279.16687,1.4545100
2023-12-1402:14:00.000,1.2296667,N/A,278.34821,1.5556901
2023-12-1402:15:00.000,1.2326667,N/A,277.49905,1.6827300
2023-12-1402:16:00.000,1.3816667,N/A,276.61136,1.8423001
2023-12-1402:17:00.000,1.6633333,N/A,275.67535,2.0442200
2023-12-1402:18:00.000,2.2503333,N/A,274.67877,2.3027599
2023-12-1402:19:00.000,3.5610000,N/A,273.60608,2.6381800
2023-12-1402:20:00.000,91.018000,N/A,272.43704,3.0800300
2023-12-1402:21:00.000,199.65800,N/A,271.14462,3.6707201
2023-12-1402:22:00.000,5.4510000,N/A,269.69189,4.4747000
2023-12-1402:23:00.000,1.7613333,N/A,268.02686,5.5977302
2023-12-1402:24:00.000,1.8123333,N/A,266.07404,7.2378602
2023-12-1402:25:00.000,1.7243333,N/A,263.71954,9.7478104
2023-12-1402:26:00.000,1.8086667,N/A,260.78427,13.731510
2023-12-1402:27:00.000,1.6950000,N/A,256.97235,20.208111
2023-12-1402:28:00.000,1.6900000,N/A,251.76727,30.519911
2023-12-1402:29:00.000,1.6816667,N/A,244.21895,44.121849
2023-12-1402:30:00.000,1.6560000,N/A,232.54996,52.475571
2023-12-1402:31:00.000,1.8050000,N/A,213.93665,45.947800
2023-12-1402:32:00.000,1.7730000,N/A,187.42020,32.702381
2023-12-1402:33:00.000,1.7026667,N/A,160.71272,22.088341
2023-12-1402:34:00.000,1.7376667,N/A,141.80818,15.278890
2023-12-1402:35:00.000,1.7833333,N/A,129.94958,10.907270
2023-12-1402:36:00.000,3.1510000,N/A,122.29414,7.9758201
2023-12-1402:37:00.000,51.888000,N/A,117.02711,6.0194802
2023-12-1402:38:00.000,213.84967,0.000000e+0,113.17736,4.7246299
2023-12-1402:39:00.000,84.765667,N/A,110.21776,3.8227100
2023-12-1402:40:00.000,2.9993333,N/A,107.84690,3.1618299
2023-12-1402:41:00.000,13.744000,N/A,105.88268,2.6616199
2023-12-1402:42:00.000,1.7460000,N/A,104.20954,2.2782400
2023-12-1402:43:00.000,1.4143333,N/A,102.75093,1.9816000
2023-12-1402:44:00.000,1.2223333,N/A,101.45421,1.7490100
2023-12-1402:45:00.000,1.0963333,N/A,100.28203,1.5647500
2023-12-1402:46:00.000,0.96533333,N/A,99.207100,1.4176800
2023-12-1402:47:00.000,0.90000000,N/A,98.208992,1.2999099
2023-12-1402:48:00.000,0.90466667,N/A,97.272011,1.2066100
2023-12-1402:49:00.000,0.83866667,N/A,96.383873,1.1327200
2023-12-1402:50:00.000,0.78766667,N/A,95.534691,1.0759600
2023-12-1402:51:00.000,0.78866667,N/A,94.716408,1.0338600
2023-12-1402:52:00.000,0.78933333,N/A,93.922218,1.0046901
2023-12-1402:53:00.000,0.82166667,N/A,93.146294,0.98796999
2023-12-1402:54:00.000,0.79566667,N/A,92.383492,0.98306000
2023-12-1402:55:00.000,0.82900000,N/A,91.629112,0.98882997
2023-12-1402:56:00.000,0.80633333,N/A,90.878777,1.0060300
2023-12-1402:57:00.000,0.82666667,N/A,90.128250,1.0357400
2023-12-1402:58:00.000,0.84733333,N/A,89.373253,1.0792600
2023-12-1402:59:00.000,0.82733333,N/A,88.609383,1.1385601
2023-12-1403:00:00.000,0.90266667,N/A,87.831940,1.2156600
2023-12-1403:01:00.000,1.0390000,N/A,87.035728,1.3153501
2023-12-1403:02:00.000,1.0803333,N/A,86.214851,1.4421600
2023-12-1403:03:00.000,1.2506667,N/A,85.362442,1.6024200
2023-12-1403:04:00.000,1.3846667,N/A,84.470299,1.8043400
2023-12-1403:05:00.000,1.8633333,N/A,83.528442,2.0593400
2023-12-1403:06:00.000,2.1330000,N/A,82.524338,2.3834400
2023-12-1403:07:00.000,2.4040000,N/A,81.442078,2.7991600
2023-12-1403:08:00.000,76.749333,N/A,80.260834,3.3331699
2023-12-1403:09:00.000,96.868000,N/A,78.952797,4.0188498
2023-12-1403:10:00.000,22.929333,N/A,77.479897,4.8991799
2023-12-1403:11:00.000,12.089333,N/A,75.788368,6.0331502
2023-12-1403:12:00.000,5.2910000,N/A,73.799980,7.4833298
2023-12-1403:13:00.000,1.9926667,N/A,71.396439,9.2422400
2023-12-1403:14:00.000,1.8170000,N/A,68.391197,11.157540
2023-12-1403:15:00.000,1.5436667,N/A,64.475060,12.878920
2023-12-1403:16:00.000,1.5843333,N/A,59.106979,13.899590
2023-12-1403:17:00.000,1.6406667,N/A,51.291321,13.834900
2023-12-1403:18:00.000,1.5890000,N/A,39.180519,12.741820
2023-12-1403:19:00.000,1.7206667,N/A,19.963070,11.056890
2023-12-1403:20:00.000,1.8426667,N/A,353.20596,9.2509003
2023-12-1403:21:00.000,3.1423333,N/A,327.09964,7.6057701
2023-12-1403:22:00.000,2.5106667,N/A,308.88217,6.2213001
2023-12-1403:23:00.000,62.411667,N/A,297.42758,5.1040902
2023-12-1403:24:00.000,325.50967,N/A,289.98453,4.2294202
2023-12-1403:25:00.000,184.93333,N/A,284.83276,3.5565801
2023-12-1403:26:00.000,13.364667,N/A,281.04919,3.0395701
2023-12-1403:27:00.000,63.229333,N/A,278.12970,2.6384301
2023-12-1403:28:00.000,137.51300,N/A,275.78421,2.3239601
2023-12-1403:29:00.000,19.536667,N/A,273.83661,2.0741401
2023-12-1403:30:00.000,2.3546667,N/A,272.17465,1.8745900
2023-12-1403:31:00.000,1.8750000,N/A,270.72363,1.7134300
2023-12-1403:32:00.000,1.7796667,N/A,269.43213,1.5821300
2023-12-1403:33:00.000,1.7420000,N/A,268.26349,1.4748400
2023-12-1403:34:00.000,1.7036667,N/A,267.19095,1.3869300
2023-12-1403:35:00.000,1.5306667,N/A,266.19431,1.3146700
2023-12-1403:36:00.000,1.0623333,N/A,265.25812,1.2559800
2023-12-1403:37:00.000,1.1160000,N/A,264.37024,1.2085700
2023-12-1403:38:00.000,1.0523333,N/A,263.52087,1.1715900
2023-12-1403:39:00.000,1.1853333,N/A,262.70200,1.1443200
2023-12-1403:40:00.000,1.1010000,N/A,261.90686,1.1250100
2023-12-1403:41:00.000,1.0496667,N/A,261.12967,1.1144600
2023-12-1403:42:00.000,0.99166667,N/A,260.36523,1.1119100
2023-12-1403:43:00.000,1.0833333,N/A,259.60886,1.1183600
2023-12-1403:44:00.000,0.93166667,N/A,258.85599,1.1331800
2023-12-1403:45:00.000,1.0040000,N/A,258.10266,1.1583700
2023-12-1403:46:00.000,0.96266667,N/A,257.34436,1.1943700
2023-12-1403:47:00.000,1.0383333,N/A,256.57660,1.2433701
2023-12-1403:48:00.000,1.1196667,N/A,255.79459,1.3061200
2023-12-1403:49:00.000,1.1370000,N/A,254.99292,1.3863800
2023-12-1403:50:00.000,1.3063333,N/A,254.16554,1.4865900
2023-12-1403:51:00.000,1.2800000,N/A,253.30534,1.6111200
2023-12-1403:52:00.000,1.5743333,N/A,252.40376,1.7661099
2023-12-1403:53:00.000,22.660000,N/A,251.45032,1.9595799
2023-12-1403:54:00.000,37.664000,N/A,250.43192,2.2022200
2023-12-1403:55:00.000,5.5123333,N/A,249.33167,2.5097401
2023-12-1403:56:00.000,105.50467,0.000000e+0,248.12749,2.9048100
2023-12-1403:57:00.000,210.14867,N/A,246.78970,3.4198599
2023-12-1403:58:00.000,15.107000,N/A,245.27734,4.1016798
2023-12-1403:59:00.000,1.7656667,N/A,243.53223,5.0205002
2023-12-1404:00:00.000,1.6856667,N/A,241.46890,6.2911100
2023-12-1404:01:00.000,1.6816667,N/A,238.95692,8.0952101
2023-12-1404:02:00.000,1.6810000,N/A,235.78801,10.693290
2023-12-1404:03:00.000,1.6193333,N/A,231.61235,14.405090
2023-12-1404:04:00.000,1.5596667,N/A,225.80865,19.424219
2023-12-1404:05:00.000,1.5956667,N/A,217.22003,25.126410
2023-12-1404:06:00.000,1.5776667,N/A,203.72040,29.116211
2023-12-1404:07:00.000,1.6440000,N/A,182.44920,28.526331
2023-12-1404:08:00.000,1.6663333,N/A,154.64783,23.894051
2023-12-1404:09:00.000,1.5320000,0.000000e+0,129.97897,18.368219
2023-12-1404:10:00.000,1.5076667,0.000000e+0,113.58490,13.678510
2023-12-1404:11:00.000,1.7483333,0.000000e+0,103.30016,10.160760
2023-12-1404:12:00.000,3.3840000,0.000000e+0,96.533669,7.5978398
2023-12-1404:13:00.000,28.861000,0.000000e+0,91.785248,5.8321700
2023-12-1404:14:00.000,54.376000,0.000000e+0,88.255669,4.6227899
2023-12-1404:15:00.000,7.2426667,N/A,85.504700,3.7575300
2023-12-1404:16:00.000,1.8226667,N/A,83.276138,3.1152599
2023-12-1404:17:00.000,1.7176667,N/A,81.412743,2.6263399
2023-12-1404:18:00.000,1.3943333,N/A,79.813278,2.2507801
2023-12-1404:19:00.000,1.3040000,N/A,78.409882,1.9597700
2023-12-1404:20:00.000,1.1216667,N/A,77.155411,1.7317600
2023-12-1404:21:00.000,0.96733333,N/A,76.016068,1.5518700
2023-12-1404:22:00.000,0.92800000,N/A,74.967010,1.4084899
2023-12-1404:23:00.000,0.85300000,N/A,73.989441,1.2954299
2023-12-1404:24:00.000,0.77866667,N/A,73.068863,1.2057199
2023-12-1404:25:00.000,0.76133333,N/A,72.193817,1.1364000
2023-12-1404:26:00.000,0.73800000,N/A,71.355072,1.0834800
2023-12-1404:27:00.000,0.71266667,N/A,70.544968,1.0445200
2023-12-1404:28:00.000,0.80133333,N/A,69.757057,1.0192800
2023-12-1404:29:00.000,0.76166667,N/A,68.985764,1.0051700
2023-12-1404:30:00.000,0.73366667,N/A,68.226067,1.0035000
2023-12-1404:31:00.000,0.76766667,N/A,67.473419,1.0123200
2023-12-1404:32:00.000,0.75100000,N/A,66.723480,1.0327100
2023-12-1404:33:00.000,0.75233333,N/A,65.972023,1.0656500
2023-12-1404:34:00.000,0.78800000,N/A,65.214752,1.1124901
2023-12-1404:35:00.000,0.81766667,N/A,64.447189,1.1749500
2023-12-1404:36:00.000,0.93033333,N/A,63.664490,1.2547400
2023-12-1404:37:00.000,0.95900000,N/A,62.861271,1.3560600
2023-12-1404:38:00.000,1.0806667,N/A,62.031368,1.4807500
2023-12-1404:39:00.000,4.0396667,N/A,61.167549,1.6346200
2023-12-1404:40:00.000,1.7460000,N/A,60.261108,1.8210300
2023-12-1404:41:00.000,1.4340000,N/A,59.301350,2.0469799
2023-12-1404:42:00.000,2.0900000,N/A,58.274818,2.3197701
2023-12-1404:43:00.000,2.0126667,N/A,57.164249,2.6478400
2023-12-1404:44:00.000,12.100667,N/A,55.946911,3.0407400
2023-12-1404:45:00.000,166.47367,N/A,54.592239,3.5103900
2023-12-1404:46:00.000,158.82667,N/A,53.057949,4.0714998
2023-12-1404:47:00.000,26.222000,N/A,51.283859,4.7399702
2023-12-1404:48:00.000,2.2256667,N/A,49.181339,5.5254502
2023-12-1404:49:00.000,1.8086667,N/A,46.614761,6.4130201
2023-12-1404:50:00.000,1.9103333,N/A,43.366982,7.3538799
2023-12-1404:51:00.000,1.7430000,N/A,39.072109,8.2563000
2023-12-1404:52:00.000,1.5946667,N/A,33.078972,8.9824400
2023-12-1404:53:00.000,1.6700000,N/A,24.176439,9.3690395
2023-12-1404:54:00.000,1.7470000,N/A,10.169960,9.2982597
2023-12-1404:55:00.000,1.6573333,N/A,348.31577,8.7729702
2023-12-1404:56:00.000,1.8893333,N/A,320.54974,7.9204302
2023-12-1404:57:00.000,1.9153333,N/A,296.60397,6.9193602
2023-12-1404:58:00.000,1.7580000,N/A,280.81161,5.9219799
2023-12-1404:59:00.000,74.399667,N/A,270.85837,5.0219202
2023-12-1405:00:00.000,408.92833,0.000000e+0,264.26669,4.2614398
2023-12-1405:01:00.000,234.10467,0.000000e+0,259.61481,3.6432800
2023-12-1405:02:00.000,18.875667,N/A,256.14169,3.1479399
2023-12-1405:03:00.000,30.908667,N/A,253.42542,2.7514400
2023-12-1405:04:00.000,93.755333,N/A,251.21909,2.4314599
2023-12-1405:05:00.000,30.428333,N/A,249.37038,2.1725900
2023-12-1405:06:00.000,1.8393333,N/A,247.78082,1.9604400
2023-12-1405:07:00.000,1.3963333,N/A,246.38422,1.7861500
2023-12-1405:08:00.000,1.4443333,N/A,245.13440,1.6416399
2023-12-1405:09:00.000,1.2456667,N/A,243.99821,1.5216300
2023-12-1405:10:00.000,1.3066667,N/A,242.95123,1.4218800
2023-12-1405:11:00.000,1.0880000,N/A,241.97491,1.3386900
2023-12-1405:12:00.000,0.98266667,N/A,241.05496,1.2700700
2023-12-1405:13:00.000,0.93500000,N/A,240.18004,1.2142100
2023-12-1405:14:00.000,0.95700000,N/A,239.34097,1.1691000
2023-12-1405:15:00.000,0.95566667,N/A,238.53018,1.1342601
2023-12-1405:16:00.000,1.0050000,N/A,237.74123,1.1089200
2023-12-1405:17:00.000,1.0213333,N/A,236.96854,1.0924799
2023-12-1405:18:00.000,0.95933333,N/A,236.20712,1.0850900
2023-12-1405:19:00.000,0.92700000,N/A,235.45238,1.0860699
2023-12-1405:20:00.000,0.92133333,N/A,234.69994,1.0963600
2023-12-1405:21:00.000,0.91000000,N/A,233.94553,1.1153200
2023-12-1405:22:00.000,0.91200000,N/A,233.18478,1.1447700
2023-12-1405:23:00.000,0.96100000,N/A,232.41312,1.1850500
2023-12-1405:24:00.000,0.94166667,N/A,231.62556,1.2379700
2023-12-1405:25:00.000,1.1396667,0.000000e+0,230.81660,1.3040700
2023-12-1405:26:00.000,1.1360000,0.000000e+0,229.97981,1.3866800
2023-12-1405:27:00.000,1.2483333,N/A,229.10773,1.4880800
2023-12-1405:28:00.000,1.2356667,N/A,228.19122,1.6126699
2023-12-1405:29:00.000,1.5323333,N/A,227.21912,1.7656600
2023-12-1405:30:00.000,24.943667,N/A,226.17725,1.9552400
2023-12-1405:31:00.000,39.857200,N/A,225.04732,2.1920300
2023-12-1405:32:00.000,7.5160000,N/A,223.80516,2.4916899
2023-12-1405:33:00.000,91.254333,N/A,222.41808,2.8766899
2023-12-1405:34:00.000,307.44433,0.000000e+0,220.84053,3.3797300
2023-12-1405:35:00.000,42.549000,N/A,219.00719,4.0476198
2023-12-1405:36:00.000,1.6960000,N/A,216.82097,4.9541898
2023-12-1405:37:00.000,1.6590000,N/A,214.13177,6.2148299
2023-12-1405:38:00.000,1.5603333,N/A,210.69624,7.9930801
2023-12-1405:39:00.000,1.7126667,N/A,206.09857,10.496350
2023-12-1405:40:00.000,1.6870000,N/A,199.58780,13.900520
2023-12-1405:41:00.000,1.5750000,N/A,189.75545,18.056730
2023-12-1405:42:00.000,1.6866667,N/A,174.11795,21.822559
2023-12-1405:43:00.000,1.6550000,N/A,150.23344,23.144501
2023-12-1405:44:00.000,1.5320000,N/A,122.24417,21.001869
2023-12-1405:45:00.000,1.6146667,N/A,100.10877,17.005260
2023-12-1405:46:00.000,1.7403333,N/A,85.951317,12.944170
2023-12-1405:47:00.000,1.6980000,N/A,76.984467,9.6839504
2023-12-1405:48:00.000,5.7080000,N/A,70.965057,7.2880201
2023-12-1405:49:00.000,60.790000,N/A,66.659958,5.6208000
2023-12-1405:50:00.000,108.11467,N/A,63.408920,4.4625902
2023-12-1405:51:00.000,2.3513333,N/A,60.842190,3.6326799
2023-12-1405:52:00.000,1.6070000,N/A,58.740910,3.0203700
2023-12-1405:53:00.000,1.4603333,N/A,56.968620,2.5587900
2023-12-1405:54:00.000,1.3573333,N/A,55.436291,2.2057500
2023-12-1405:55:00.000,1.1910000,N/A,54.083561,1.9323100
2023-12-1405:56:00.000,1.0266667,N/A,52.868050,1.7177900
2023-12-1405:57:00.000,0.93566667,N/A,51.759151,1.5486701
2023-12-1405:58:00.000,0.84346667,N/A,50.734119,1.4134700
2023-12-1405:59:00.000,N/A,N/A,49.775681,1.3068600
2023-12-1406:00:00.000,N/A,N/A,48.870392,1.2218400
2023-12-1406:01:00.000,N/A,N/A,48.007549,1.1559100
2023-12-1406:02:00.000,N/A,N/A,47.178471,1.1060700
2023-12-1406:03:00.000,N/A,N/A,46.375919,1.0705800
2023-12-1406:04:00.000,N/A,N/A,45.593750,1.0477800
2023-12-1406:05:00.000,N/A,N/A,44.826569,1.0379000
2023-12-1406:06:00.000,N/A,N/A,44.069550,1.0393500
2023-12-1406:07:00.000,N/A,N/A,43.318199,1.0520900
2023-12-1406:08:00.000,N/A,N/A,42.568249,1.0782000
2023-12-1406:09:00.000,N/A,N/A,41.815449,1.1171700
2023-12-1406:10:00.000,N/A,N/A,41.055470,1.1710900
2023-12-1406:11:00.000,N/A,N/A,40.283741,1.2405200
2023-12-1406:12:00.000,N/A,N/A,39.495270,1.3272400
2023-12-1406:13:00.000,N/A,N/A,38.684460,1.4325700
2023-12-1406:14:00.000,N/A,N/A,37.844849,1.5583100
2023-12-1406:15:00.000,N/A,N/A,36.968788,1.7061000
2023-12-1406:16:00.000,N/A,N/A,36.047020,1.8765800
2023-12-1406:17:00.000,N/A,N/A,35.068089,2.0724101
2023-12-1406:18:00.000,N/A,N/A,34.017490,2.2962401
2023-12-1406:19:00.000,N/A,N/A,32.876450,2.5506699
2023-12-1406:20:00.000,N/A,N/A,31.620131,2.8397000
2023-12-1406:21:00.000,N/A,N/A,30.214800,3.1679599
2023-12-1406:22:00.000,N/A,N/A,28.613440,3.5430701
2023-12-1406:23:00.000,N/A,N/A,26.748409,3.9766600
2023-12-1406:24:00.000,N/A,N/A,24.519011,4.4773302
2023-12-1406:25:00.000,N/A,N/A,21.768999,5.0468102
2023-12-1406:26:00.000,N/A,N/A,18.244440,5.6724601
2023-12-1406:27:00.000,N/A,N/A,13.510130,6.3239198
2023-12-1406:28:00.000,N/A,N/A,6.7788801,6.9513202
2023-12-1406:29:00.000,N/A,N/A,356.57944,7.4779501
2023-12-1406:30:00.000,N/A,N/A,340.37781,7.8088698
2023-12-1406:31:00.000,N/A,N/A,316.01071,7.8587198
2023-12-1406:32:00.000,N/A,N/A,288.34512,7.5963502
2023-12-1406:33:00.000,N/A,N/A,266.95596,7.0640502
2023-12-1406:34:00.000,N/A,N/A,253.30614,6.3596201
2023-12-1406:35:00.000,N/A,N/A,244.60973,5.5934501
2023-12-1406:36:00.000,N/A,N/A,238.73447,4.8536601
2023-12-1406:37:00.000,N/A,N/A,234.51041,4.1932302
2023-12-1406:38:00.000,N/A,N/A,231.30756,3.6292000
2023-12-1406:39:00.000,N/A,N/A,228.77087,3.1578400
2023-12-1406:40:00.000,N/A,N/A,226.68903,2.7669499
2023-12-1406:41:00.000,N/A,N/A,224.92969,2.4437499
2023-12-1406:42:00.000,N/A,N/A,223.40614,2.1771200
2023-12-1406:43:00.000,N/A,N/A,222.05943,1.9571100
2023-12-1406:44:00.000,N/A,N/A,220.84805,1.7749500
2023-12-1406:45:00.000,N/A,N/A,219.74193,1.6238700
2023-12-1406:46:00.000,N/A,N/A,218.71867,1.4987900
2023-12-1406:47:00.000,N/A,N/A,217.76128,1.3953201
2023-12-1406:48:00.000,N/A,N/A,216.85645,1.3103100
2023-12-1406:49:00.000,N/A,N/A,215.99358,1.2405000
2023-12-1406:50:00.000,N/A,N/A,215.16405,1.1840800
2023-12-1406:51:00.000,N/A,N/A,214.36070,1.1401000
2023-12-1406:52:00.000,N/A,N/A,213.57738,1.1069000
2023-12-1406:53:00.000,N/A,N/A,212.80872,1.0842100
2023-12-1406:54:00.000,N/A,N/A,212.04984,1.0708100
2023-12-1406:55:00.000,N/A,N/A,211.29626,1.0667500
2023-12-1406:56:00.000,N/A,N/A,210.54369,1.0714300
2023-12-1406:57:00.000,N/A,N/A,209.78777,1.0854599
2023-12-1406:58:00.000,N/A,N/A,209.02412,1.1088700
2023-12-1406:59:00.000,N/A,N/A,208.24806,1.1419500
2023-12-1407:00:00.000,N/A,N/A,207.45447,1.1850100
2023-12-1407:01:00.000,N/A,N/A,206.63757,1.2396700
2023-12-1407:02:00.000,N/A,N/A,205.79066,1.3066200
2023-12-1407:03:00.000,N/A,N/A,204.90581,1.3879100
2023-12-1407:04:00.000,N/A,N/A,203.97331,1.4875100
2023-12-1407:05:00.000,N/A,N/A,202.98117,1.6090100
2023-12-1407:06:00.000,N/A,N/A,201.91406,1.7586700
2023-12-1407:07:00.000,N/A,N/A,200.75212,1.9460000
2023-12-1407:08:00.000,N/A,N/A,199.46886,2.1834900
2023-12-1407:09:00.000,N/A,N/A,198.02811,2.4899199
2023-12-1407:10:00.000,N/A,N/A,196.37910,2.8925900
2023-12-1407:11:00.000,N/A,N/A,194.44826,3.4315300
2023-12-1407:12:00.000,N/A,N/A,192.12486,4.1705098
2023-12-1407:13:00.000,N/A,N/A,189.23540,5.2091398
2023-12-1407:14:00.000,N/A,N/A,185.49403,6.7075200
2023-12-1407:15:00.000,N/A,N/A,180.40382,8.8778400
2023-12-1407:16:00.000,N/A,N/A,173.05330,11.935590
2023-12-1407:17:00.000,N/A,N/A,161.73448,15.893510
2023-12-1407:18:00.000,N/A,N/A,143.66759,19.950180
2023-12-1407:19:00.000,N/A,N/A,117.54243,21.914120
2023-12-1407:20:00.000,N/A,N/A,90.503090,20.344160
2023-12-1407:21:00.000,N/A,N/A,71.040329,16.491800
2023-12-1407:22:00.000,N/A,N/A,58.811588,12.436520
2023-12-1407:23:00.000,N/A,N/A,50.946590,9.2395496
2023-12-1407:24:00.000,N/A,N/A,45.558460,6.9571300
2023-12-1407:25:00.000,N/A,N/A,41.634708,5.3784699
2023-12-1407:26:00.000,N/A,N/A,38.627350,4.2761698
2023-12-1407:27:00.000,N/A,N/A,36.224152,3.4867799
2023-12-1407:28:00.000,N/A,N/A,34.237179,2.9066300
2023-12-1407:29:00.000,N/A,N/A,32.547501,2.4712400
2023-12-1407:30:00.000,N/A,N/A,31.076550,2.1385400
2023-12-1407:31:00.000,N/A,N/A,29.770420,1.8793900
2023-12-1407:32:00.000,N/A,N/A,28.590940,1.6741600
2023-12-1407:33:00.000,N/A,N/A,27.510290,1.5093200
2023-12-1407:34:00.000,N/A,N/A,26.507629,1.3774500
2023-12-1407:35:00.000,N/A,N/A,25.567030,1.2729000
2023-12-1407:36:00.000,N/A,N/A,24.675989,1.1915100
2023-12-1407:37:00.000,N/A,N/A,23.824511,1.1319799
2023-12-1407:38:00.000,N/A,N/A,23.004410,1.0907300
2023-12-1407:39:00.000,N/A,N/A,22.208820,1.0647100
2023-12-1407:40:00.000,N/A,N/A,21.431870,1.0537300
2023-12-1407:41:00.000,N/A,N/A,20.668350,1.0553800
2023-12-1407:42:00.000,N/A,N/A,19.913561,1.0682400
2023-12-1407:43:00.000,N/A,N/A,19.163111,1.0936700
2023-12-1407:44:00.000,N/A,N/A,18.412729,1.1326400
2023-12-1407:45:00.000,N/A,N/A,17.658171,1.1841800
2023-12-1407:46:00.000,N/A,N/A,16.895050,1.2491800
2023-12-1407:47:00.000,N/A,N/A,16.118670,1.3268600
2023-12-1407:48:00.000,N/A,N/A,15.323890,1.4202000
2023-12-1407:49:00.000,N/A,N/A,14.504860,1.5302100
2023-12-1407:50:00.000,N/A,N/A,13.654790,1.6567800
2023-12-1407:51:00.000,N/A,N/A,12.765600,1.7975700
2023-12-1407:52:00.000,N/A,N/A,11.827400,1.9504400
2023-12-1407:53:00.000,N/A,N/A,10.827900,2.1150200
2023-12-1407:54:00.000,N/A,N/A,9.7514200,2.2931199
2023-12-1407:55:00.000,N/A,N/A,8.5775404,2.4873900
2023-12-1407:56:00.000,N/A,N/A,7.2789898,2.6997600
2023-12-1407:57:00.000,N/A,N/A,5.8185000,2.9341600
2023-12-1407:58:00.000,N/A,N/A,4.1436000,3.1969399
2023-12-1407:59:00.000,N/A,N/A,2.1780500,3.4985399
2023-12-1408:00:00.000,N/A,N/A,359.80692,3.8515799
2023-12-1408:01:00.000,N/A,N/A,356.84943,4.2695198
2023-12-1408:02:00.000,N/A,N/A,353.00711,4.7602501
2023-12-1408:03:00.000,N/A,N/A,347.75952,5.3281898
2023-12-1408:04:00.000,N/A,N/A,340.15146,5.9668002
2023-12-1408:05:00.000,N/A,N/A,328.40579,6.6537199
2023-12-1408:06:00.000,N/A,N/A,309.73938,7.3362398
2023-12-1408:07:00.000,N/A,N/A,283.32236,7.9183002
2023-12-1408:08:00.000,N/A,N/A,256.84259,8.2681503
2023-12-1408:09:00.000,N/A,N/A,238.07983,8.2662096
2023-12-1408:10:00.000,N/A,N/A,226.27090,7.8741298
2023-12-1408:11:00.000,N/A,N/A,218.62686,7.1668000
2023-12-1408:12:00.000,N/A,N/A,213.35822,6.2948599
2023-12-1408:13:00.000,N/A,N/A,209.50288,5.4072499
2023-12-1408:14:00.000,N/A,N/A,206.53685,4.6020298
