date,gamma,elecro,lon,L
2023-11-1608:10:00.000,N/A,N/A,14.671650,1.0754200
2023-11-1608:11:00.000,N/A,N/A,13.880270,1.0578600
2023-11-1608:12:00.000,N/A,N/A,13.105940,1.0545700
2023-11-1608:13:00.000,N/A,N/A,12.343590,1.0619400
2023-11-1608:14:00.000,N/A,N/A,11.588580,1.0814300
2023-11-1608:15:00.000,N/A,N/A,10.836520,1.1135100
2023-11-1608:16:00.000,N/A,N/A,10.083160,1.1590800
2023-11-1608:17:00.000,N/A,N/A,9.3241501,1.2163399
2023-11-1608:18:00.000,N/A,N/A,8.5549898,1.2853000
2023-11-1608:19:00.000,N/A,N/A,7.7708101,1.3661000
2023-11-1608:20:00.000,N/A,N/A,6.9662099,1.4621100
2023-11-1608:21:00.000,N/A,N/A,6.1349902,1.5736400
2023-11-1608:22:00.000,N/A,N/A,5.2699099,1.6997300
2023-11-1608:23:00.000,N/A,N/A,4.3622599,1.8371800
2023-11-1608:24:00.000,N/A,N/A,3.4013100,1.9827501
2023-11-1608:25:00.000,N/A,N/A,2.3736100,2.1375599
2023-11-1608:26:00.000,N/A,N/A,1.2618600,2.3041699
2023-11-1608:27:00.000,N/A,N/A,0.04334000,2.4845300
2023-11-1608:28:00.000,N/A,N/A,358.68747,2.6814201
2023-11-1608:29:00.000,N/A,N/A,357.15195,2.8997800
2023-11-1608:30:00.000,N/A,N/A,355.37662,3.1464100
2023-11-1608:31:00.000,N/A,N/A,353.27295,3.4334500
2023-11-1608:32:00.000,N/A,N/A,350.70535,3.7753401
2023-11-1608:33:00.000,N/A,N/A,347.45700,4.1882501
2023-11-1608:34:00.000,N/A,N/A,343.16269,4.6870098
2023-11-1608:35:00.000,N/A,N/A,337.17297,5.2826800
2023-11-1608:36:00.000,N/A,N/A,328.28107,5.9802399
2023-11-1608:37:00.000,N/A,N/A,314.30280,6.7686701
2023-11-1608:38:00.000,N/A,N/A,292.50635,7.6009498
2023-11-1608:39:00.000,N/A,N/A,264.79385,8.3706303
2023-11-1608:40:00.000,N/A,N/A,240.84406,8.9071503
2023-11-1608:41:00.000,N/A,N/A,225.02330,9.0276604
2023-11-1608:42:00.000,N/A,N/A,215.04584,8.6472502
2023-11-1608:43:00.000,N/A,N/A,208.43739,7.8494301
2023-11-1608:44:00.000,N/A,N/A,203.77403,6.8347902
2023-11-1608:45:00.000,N/A,N/A,200.29288,5.8044400
2023-11-1608:46:00.000,N/A,N/A,197.57082,4.8828602
2023-11-1608:47:00.000,N/A,N/A,195.36023,4.1118498
2023-11-1608:48:00.000,N/A,N/A,193.50833,3.4867499
2023-11-1608:49:00.000,N/A,N/A,191.91638,2.9860599
2023-11-1608:50:00.000,N/A,N/A,190.51794,2.5854399
2023-11-1608:51:00.000,N/A,N/A,189.26678,2.2648001
2023-11-1608:52:00.000,N/A,N/A,188.12962,2.0074100
2023-11-1608:53:00.000,N/A,N/A,187.08197,1.7989200
2023-11-1608:54:00.000,N/A,N/A,186.10529,1.6299000
2023-11-1608:55:00.000,N/A,N/A,185.18520,1.4925200
2023-11-1608:56:00.000,N/A,N/A,184.31036,1.3804200
2023-11-1608:57:00.000,N/A,N/A,183.47162,1.2897700
2023-11-1608:58:00.000,N/A,N/A,182.66138,1.2167200
2023-11-1608:59:00.000,N/A,N/A,181.87320,1.1593300
2023-11-1609:00:00.000,N/A,N/A,181.10152,1.1155400
2023-11-1609:01:00.000,1.4500000,0.84866667,180.34135,1.0836200
2023-11-1609:02:00.000,0.93966667,0.54466667,179.58817,1.0628901
2023-11-1609:03:00.000,0.89033333,0.47866667,178.83759,1.0518700
2023-11-1609:04:00.000,0.83300000,0.43133333,178.08537,1.0495800
2023-11-1609:05:00.000,0.80766667,0.40400000,177.32722,1.0558200
2023-11-1609:06:00.000,0.85233333,0.46133333,176.55865,1.0710000
2023-11-1609:07:00.000,0.92500000,0.52000000,175.77477,1.0947900
2023-11-1609:08:00.000,0.95600000,0.54600000,174.97012,1.1278501
2023-11-1609:09:00.000,0.96800000,0.53966667,174.13850,1.1713099
2023-11-1609:10:00.000,0.97833333,0.53300000,173.27258,1.2261200
2023-11-1609:11:00.000,0.99100000,0.49600000,172.36353,1.2953800
2023-11-1609:12:00.000,1.0480000,0.53300000,171.40048,1.3818500
2023-11-1609:13:00.000,1.1900000,0.56733333,170.36974,1.4909500
2023-11-1609:14:00.000,1.3160000,0.62566667,169.25368,1.6288400
2023-11-1609:15:00.000,1.5316667,0.71200000,168.02908,1.8054000
2023-11-1609:16:00.000,2.2133333,1.1606667,166.66460,2.0338700
2023-11-1609:17:00.000,5.3256667,3.8396667,165.11676,2.3336699
2023-11-1609:18:00.000,105.71533,96.184333,163.32349,2.7347600
2023-11-1609:19:00.000,275.42867,198.20000,161.19298,3.2797201
2023-11-1609:20:00.000,238.35000,200.01167,158.58405,4.0374398
2023-11-1609:21:00.000,38.873000,34.424000,155.26935,5.1259699
2023-11-1609:22:00.000,1.6653333,0.60900000,150.86322,6.7470498
2023-11-1609:23:00.000,1.6556667,0.38050000,144.67390,9.1798697
2023-11-1609:24:00.000,1.6306667,N/A,135.40663,12.643970
2023-11-1609:25:00.000,1.6226667,N/A,120.72716,17.098009
2023-11-1609:26:00.000,1.5883333,N/A,97.934387,21.392441
2023-11-1609:27:00.000,1.5143333,N/A,69.864891,23.041140
2023-11-1609:28:00.000,1.6170000,N/A,46.592461,20.524599
2023-11-1609:29:00.000,1.7750000,N/A,31.508301,15.970450
2023-11-1609:30:00.000,7.0430000,N/A,22.004641,11.749610
2023-11-1609:31:00.000,49.087333,N/A,15.681160,8.6356602
2023-11-1609:32:00.000,108.58067,N/A,11.195110,6.4938402
2023-11-1609:33:00.000,38.367000,0.000000e+0,7.8299899,5.0325699
2023-11-1609:34:00.000,19.540000,0.000000e+0,5.1875300,4.0125899
2023-11-1609:35:00.000,2.5160000,N/A,3.0337300,3.2773600
2023-11-1609:36:00.000,1.8983333,N/A,1.2236800,2.7327800
2023-11-1609:37:00.000,1.5143333,N/A,359.66336,2.3186901
2023-11-1609:38:00.000,1.2033333,N/A,358.28934,1.9974300
2023-11-1609:39:00.000,1.0246667,N/A,357.05731,1.7446899
2023-11-1609:40:00.000,0.91400000,N/A,355.93530,1.5482700
2023-11-1609:41:00.000,0.84100000,N/A,354.89972,1.4002100
2023-11-1609:42:00.000,0.79766667,N/A,353.93271,1.2870100
2023-11-1609:43:00.000,0.77600000,N/A,353.02029,1.2042400
2023-11-1609:44:00.000,0.79833333,N/A,352.15155,1.1449500
2023-11-1609:45:00.000,0.78800000,N/A,351.31747,1.1056800
2023-11-1609:46:00.000,0.78233333,N/A,350.51068,1.0823300
2023-11-1609:47:00.000,0.78833333,N/A,349.72488,1.0729899
2023-11-1609:48:00.000,0.83933333,N/A,348.95456,1.0760700
2023-11-1609:49:00.000,0.85166667,N/A,348.19485,1.0890599
2023-11-1609:50:00.000,0.82566667,N/A,347.44116,1.1123000
2023-11-1609:51:00.000,0.82500000,N/A,346.68918,1.1477600
2023-11-1609:52:00.000,0.83866667,N/A,345.93460,1.1920700
2023-11-1609:53:00.000,1.1323333,N/A,345.17310,1.2457401
2023-11-1609:54:00.000,4.2480000,N/A,344.40005,1.3077000
2023-11-1609:55:00.000,33.684333,N/A,343.61047,1.3775600
2023-11-1609:56:00.000,125.69300,0.000000e+0,342.79871,1.4554200
2023-11-1609:57:00.000,158.86333,0.000000e+0,341.95837,1.5398400
2023-11-1609:58:00.000,164.67567,N/A,341.08176,1.6303101
2023-11-1609:59:00.000,161.68833,N/A,340.15967,1.7272800
2023-11-1610:00:00.000,195.12367,N/A,339.18063,1.8321700
2023-11-1610:01:00.000,241.74800,N/A,338.13022,1.9453800
2023-11-1610:02:00.000,276.58300,N/A,336.98975,2.0698299
2023-11-1610:03:00.000,271.27500,0.000000e+0,335.73447,2.2079999
2023-11-1610:04:00.000,176.43933,0.000000e+0,334.33084,2.3645699
2023-11-1610:05:00.000,77.775667,N/A,332.73212,2.5437300
2023-11-1610:06:00.000,225.73067,0.000000e+0,330.87112,2.7551301
2023-11-1610:07:00.000,494.41900,0.000000e+0,328.64792,3.0109401
2023-11-1610:08:00.000,635.96233,0.000000e+0,325.90771,3.3297801
2023-11-1610:09:00.000,681.61633,0.000000e+0,322.39911,3.7372301
2023-11-1610:10:00.000,568.79700,N/A,317.69202,4.2667398
2023-11-1610:11:00.000,364.49800,N/A,311.00980,4.9604001
2023-11-1610:12:00.000,102.50600,N/A,300.90262,5.8697100
2023-11-1610:13:00.000,11.450667,N/A,284.86633,7.0523300
2023-11-1610:14:00.000,2.0393333,N/A,260.69348,8.5595398
2023-11-1610:15:00.000,1.6800000,N/A,233.03128,10.373340
2023-11-1610:16:00.000,1.7606667,N/A,211.48006,12.276080
2023-11-1610:17:00.000,1.7496667,N/A,197.69115,13.716400
2023-11-1610:18:00.000,1.8210000,N/A,188.90897,13.987240
2023-11-1610:19:00.000,1.7800000,N/A,182.98212,12.856130
2023-11-1610:20:00.000,2.0316667,N/A,178.72569,10.858170
2023-11-1610:21:00.000,2.5216667,N/A,175.50150,8.7369499
2023-11-1610:22:00.000,39.827333,N/A,172.95013,6.9240499
2023-11-1610:23:00.000,140.44667,0.000000e+0,170.85783,5.5164800
2023-11-1610:24:00.000,410.41667,0.000000e+0,169.09081,4.4563999
2023-11-1610:25:00.000,355.73367,N/A,167.56155,3.6604400
2023-11-1610:26:00.000,52.126667,N/A,166.21049,3.0594900
2023-11-1610:27:00.000,4.4863333,N/A,164.99583,2.6016800
2023-11-1610:28:00.000,1.3836667,N/A,163.88721,2.2489700
2023-11-1610:29:00.000,1.1296667,N/A,162.86211,1.9736900
2023-11-1610:30:00.000,1.0456667,N/A,161.90340,1.7572100
2023-11-1610:31:00.000,0.96500000,N/A,160.99767,1.5856400
2023-11-1610:32:00.000,0.90666667,N/A,160.13431,1.4482400
2023-11-1610:33:00.000,0.84500000,N/A,159.30467,1.3389699
2023-11-1610:34:00.000,0.81033333,N/A,158.50153,1.2512600
2023-11-1610:35:00.000,0.76400000,N/A,157.71873,1.1823400
2023-11-1610:36:00.000,0.78800000,N/A,156.95094,1.1284400
2023-11-1610:37:00.000,0.74300000,N/A,156.19328,1.0872600
2023-11-1610:38:00.000,0.84566667,N/A,155.44128,1.0581000
2023-11-1610:39:00.000,0.88300000,N/A,154.69067,1.0389301
2023-11-1610:40:00.000,0.89200000,N/A,153.93716,1.0296500
2023-11-1610:41:00.000,0.89333333,N/A,153.17644,1.0295500
2023-11-1610:42:00.000,0.92966667,N/A,152.40387,1.0390000
2023-11-1610:43:00.000,0.91533333,N/A,151.61447,1.0586500
2023-11-1610:44:00.000,0.94400000,N/A,150.80258,1.0886900
2023-11-1610:45:00.000,0.91533333,N/A,149.96169,1.1312200
2023-11-1610:46:00.000,0.94933333,N/A,149.08406,1.1872801
2023-11-1610:47:00.000,1.0246667,N/A,148.16035,1.2598000
2023-11-1610:48:00.000,1.0913333,N/A,147.17896,1.3527499
2023-11-1610:49:00.000,1.1536667,N/A,146.12515,1.4715101
2023-11-1610:50:00.000,1.2723333,N/A,144.97987,1.6229100
2023-11-1610:51:00.000,1.4513333,N/A,143.71783,1.8173500
2023-11-1610:52:00.000,2.5646667,N/A,142.30460,2.0699301
2023-11-1610:53:00.000,20.785667,N/A,140.69206,2.4034100
2023-11-1610:54:00.000,297.53333,N/A,138.81084,2.8490100
2023-11-1610:55:00.000,527.09133,0.000000e+0,136.55717,3.4537301
2023-11-1610:56:00.000,303.50533,0.000000e+0,133.76945,4.2949200
2023-11-1610:57:00.000,20.323667,0.000000e+0,130.18361,5.5096402
2023-11-1610:58:00.000,1.7896667,N/A,125.34423,7.3459802
2023-11-1610:59:00.000,1.7050000,N/A,118.42190,10.109390
2023-11-1611:00:00.000,1.6946667,N/A,107.85912,13.979700
2023-11-1611:01:00.000,1.5970000,N/A,91.002083,18.970209
2023-11-1611:02:00.000,1.5593333,N/A,65.880630,23.878620
2023-11-1611:03:00.000,1.5863333,N/A,38.228230,25.769051
2023-11-1611:04:00.000,1.6863333,N/A,17.463230,22.816259
2023-11-1611:05:00.000,2.0636667,N/A,4.3374000,17.554609
2023-11-1611:06:00.000,4.5233333,N/A,355.96432,12.775500
2023-11-1611:07:00.000,15.004667,N/A,350.28482,9.2989397
2023-11-1611:08:00.000,30.657667,N/A,346.18457,6.9315801
2023-11-1611:09:00.000,19.680667,N/A,343.06406,5.3315501
2023-11-1611:10:00.000,12.819000,N/A,340.58472,4.2288299
2023-11-1611:11:00.000,3.0153333,N/A,338.54431,3.4416399
2023-11-1611:12:00.000,1.3873333,N/A,336.81586,2.8606901
2023-11-1611:13:00.000,1.2236667,N/A,335.31592,2.4215000
2023-11-1611:14:00.000,1.1116667,N/A,333.98764,2.0831001
2023-11-1611:15:00.000,0.98166667,N/A,332.79086,1.8227299
2023-11-1611:16:00.000,0.91333333,N/A,331.69644,1.6201400
2023-11-1611:17:00.000,0.83766667,N/A,330.68271,1.4670300
2023-11-1611:18:00.000,0.81033333,N/A,329.73303,1.3505501
2023-11-1611:19:00.000,0.78766667,N/A,328.83453,1.2634000
2023-11-1611:20:00.000,0.77000000,N/A,327.97681,1.2008300
2023-11-1611:21:00.000,0.75500000,N/A,327.15149,1.1564200
2023-11-1611:22:00.000,0.77633333,N/A,326.35150,1.1283100
2023-11-1611:23:00.000,0.78000000,N/A,325.57080,1.1126699
2023-11-1611:24:00.000,0.82233333,N/A,324.80411,1.1086600
2023-11-1611:25:00.000,1.0810000,N/A,324.04663,1.1138099
2023-11-1611:26:00.000,1.8856667,N/A,323.29388,1.1255900
2023-11-1611:27:00.000,4.9006667,N/A,322.54156,1.1441300
2023-11-1611:28:00.000,25.990667,N/A,321.78543,1.1702200
2023-11-1611:29:00.000,106.10900,0.000000e+0,321.02103,1.2022700
2023-11-1611:30:00.000,176.78167,N/A,320.24368,1.2393900
2023-11-1611:31:00.000,228.89800,N/A,319.44818,1.2823800
2023-11-1611:32:00.000,253.79600,N/A,318.62875,1.3301100
2023-11-1611:33:00.000,264.12133,0.000000e+0,317.77859,1.3841900
2023-11-1611:34:00.000,239.33967,N/A,316.88968,1.4449300
2023-11-1611:35:00.000,200.54100,0.000000e+0,315.95215,1.5133700
2023-11-1611:36:00.000,195.56967,0.000000e+0,314.95380,1.5920500
2023-11-1611:37:00.000,214.85400,N/A,313.87909,1.6823900
2023-11-1611:38:00.000,212.42367,N/A,312.70776,1.7870700
2023-11-1611:39:00.000,187.63800,N/A,311.41284,1.9109700
2023-11-1611:40:00.000,218.22500,0.000000e+0,309.95746,2.0583799
2023-11-1611:41:00.000,213.59600,0.000000e+0,308.28979,2.2380700
2023-11-1611:42:00.000,104.74367,N/A,306.33463,2.4606199
2023-11-1611:43:00.000,340.11833,N/A,303.97879,2.7423699
2023-11-1611:44:00.000,612.75767,N/A,301.04471,3.1066301
2023-11-1611:45:00.000,674.42333,0.000000e+0,297.23969,3.5908201
2023-11-1611:46:00.000,527.95333,0.000000e+0,292.05478,4.2496300
2023-11-1611:47:00.000,302.28833,N/A,284.55814,5.1658001
2023-11-1611:48:00.000,51.769333,N/A,273.01608,6.4637799
2023-11-1611:49:00.000,4.1946667,N/A,254.67853,8.3417702
2023-11-1611:50:00.000,2.0810000,N/A,228.51877,11.136840
2023-11-1611:51:00.000,2.0010000,N/A,201.88120,15.360990
2023-11-1611:52:00.000,1.9523333,N/A,182.80852,21.426029
2023-11-1611:53:00.000,1.9100000,N/A,170.78329,28.573259
2023-11-1611:54:00.000,1.8623333,N/A,163.01202,32.255360
2023-11-1611:55:00.000,1.7676667,N/A,157.66756,28.407890
2023-11-1611:56:00.000,1.8023333,N/A,153.76466,20.845570
2023-11-1611:57:00.000,1.7736667,N/A,150.76726,14.328260
2023-11-1611:58:00.000,1.8650000,N/A,148.36855,9.9736004
2023-11-1611:59:00.000,33.613667,N/A,146.38318,7.2326598
2023-11-1612:00:00.000,190.72767,N/A,144.69360,5.4742298
2023-11-1612:01:00.000,312.92267,0.000000e+0,143.22195,4.2787199
2023-11-1612:02:00.000,90.988667,N/A,141.91473,3.4364800
2023-11-1612:03:00.000,6.7276667,N/A,140.73396,2.8293200
2023-11-1612:04:00.000,2.0090000,N/A,139.65195,2.3841701
2023-11-1612:05:00.000,1.5083333,N/A,138.64793,2.0504501
2023-11-1612:06:00.000,1.3926667,N/A,137.70604,1.7955700
2023-11-1612:07:00.000,1.2603333,N/A,136.81377,1.5980901
2023-11-1612:08:00.000,1.1570000,N/A,135.96115,1.4435199
2023-11-1612:09:00.000,1.0716667,N/A,135.13998,1.3226300
2023-11-1612:10:00.000,1.0343333,N/A,134.34341,1.2275400
2023-11-1612:11:00.000,1.0066667,N/A,133.56557,1.1532800
2023-11-1612:12:00.000,0.95000000,N/A,132.80122,1.0965101
2023-11-1612:13:00.000,0.96800000,N/A,132.04568,1.0545300
2023-11-1612:14:00.000,0.96666667,N/A,131.29453,1.0254101
2023-11-1612:15:00.000,0.99166667,N/A,130.54349,1.0075300
2023-11-1612:16:00.000,0.89733333,N/A,129.78831,1.0005600
2023-11-1612:17:00.000,0.89633333,N/A,129.02460,1.0036600
2023-11-1612:18:00.000,0.89533333,N/A,128.24762,1.0179700
2023-11-1612:19:00.000,0.99066667,N/A,127.45221,1.0436500
2023-11-1612:20:00.000,1.0143333,N/A,126.63251,1.0810699
2023-11-1612:21:00.000,0.98833333,N/A,125.78167,1.1323299
2023-11-1612:22:00.000,1.0146667,N/A,124.89155,1.1995000
2023-11-1612:23:00.000,1.0810000,N/A,123.95219,1.2854500
2023-11-1612:24:00.000,1.1606667,N/A,122.95118,1.3949600
2023-11-1612:25:00.000,1.2693333,0.36000000,121.87268,1.5338300
2023-11-1612:26:00.000,1.3210000,0.09000000,120.69601,1.7108099
2023-11-1612:27:00.000,1.5110000,N/A,119.39355,1.9376301
2023-11-1612:28:00.000,4.3883333,N/A,117.92745,2.2315700
2023-11-1612:29:00.000,23.407162,N/A,116.24428,2.6194601
2023-11-1612:30:00.000,191.50233,N/A,114.26624,3.1358600
2023-11-1612:31:00.000,228.58000,N/A,111.87569,3.8329501
2023-11-1612:32:00.000,98.084000,0.000000e+0,108.88685,4.8020501
2023-11-1612:33:00.000,2.8123333,0.18958333,104.99153,6.2167501
2023-11-1612:34:00.000,1.5160000,0.26916667,99.649330,8.3701401
2023-11-1612:35:00.000,1.7250000,N/A,91.862617,11.530600
2023-11-1612:36:00.000,1.6980000,N/A,79.769241,15.998280
2023-11-1612:37:00.000,1.5713333,N/A,60.502529,22.072390
2023-11-1612:38:00.000,1.5596667,N/A,33.560928,28.853081
2023-11-1612:39:00.000,1.5463333,N/A,7.2760301,32.270569
2023-11-1612:40:00.000,1.5183333,N/A,349.01053,29.001129
2023-11-1612:41:00.000,1.7333333,N/A,337.56906,22.081730
2023-11-1612:42:00.000,2.1240000,N/A,330.15076,15.806060
2023-11-1612:43:00.000,2.6473333,N/A,325.02188,11.292610
2023-11-1612:44:00.000,5.6800000,N/A,321.25714,8.2806702
2023-11-1612:45:00.000,6.6386667,N/A,318.35275,6.2827001
2023-11-1612:46:00.000,7.9593333,N/A,316.01938,4.9344501
2023-11-1612:47:00.000,7.9556667,N/A,314.08157,3.9951100
2023-11-1612:48:00.000,2.5620000,N/A,312.42761,3.3151000
2023-11-1612:49:00.000,1.4880000,N/A,310.98318,2.8078201
2023-11-1612:50:00.000,1.3163333,N/A,309.69720,2.4245501
2023-11-1612:51:00.000,1.1993333,N/A,308.53320,2.1309500
2023-11-1612:52:00.000,1.0626667,N/A,307.46451,1.9029300
2023-11-1612:53:00.000,1.0000000,N/A,306.47116,1.7242900
2023-11-1612:54:00.000,0.95733333,N/A,305.53778,1.5844100
2023-11-1612:55:00.000,0.89866667,N/A,304.65225,1.4741100
2023-11-1612:56:00.000,0.89833333,N/A,303.80487,1.3882400
2023-11-1612:57:00.000,0.84866667,N/A,302.98767,1.3216600
2023-11-1612:58:00.000,0.84666667,N/A,302.19397,1.2709100
2023-11-1612:59:00.000,0.83166667,N/A,301.41791,1.2318100
2023-11-1613:00:00.000,0.84266667,N/A,300.65442,1.2022800
2023-11-1613:01:00.000,1.0176667,N/A,299.89877,1.1820600
2023-11-1613:02:00.000,3.6980000,N/A,299.14661,1.1689000
2023-11-1613:03:00.000,18.906333,N/A,298.39365,1.1629200
2023-11-1613:04:00.000,67.900667,N/A,297.63556,1.1630501
2023-11-1613:05:00.000,123.41300,N/A,296.86783,1.1693200
2023-11-1613:06:00.000,173.67433,N/A,296.08572,1.1820800
2023-11-1613:07:00.000,231.92400,N/A,295.28384,1.2025100
2023-11-1613:08:00.000,270.16033,N/A,294.45612,1.2304800
2023-11-1613:09:00.000,255.56233,N/A,293.59549,1.2675700
2023-11-1613:10:00.000,188.95000,N/A,292.69336,1.3140200
2023-11-1613:11:00.000,130.51967,0.000000e+0,291.73938,1.3721800
2023-11-1613:12:00.000,55.955667,N/A,290.72037,1.4437900
2023-11-1613:13:00.000,14.983667,N/A,289.61960,1.5312600
2023-11-1613:14:00.000,9.7960000,N/A,288.41513,1.6387300
2023-11-1613:15:00.000,10.317333,N/A,287.07739,1.7710299
2023-11-1613:16:00.000,53.322333,N/A,285.56583,1.9362700
2023-11-1613:17:00.000,119.14633,0.000000e+0,283.82278,2.1440301
2023-11-1613:18:00.000,68.281333,0.000000e+0,281.76382,2.4106700
2023-11-1613:19:00.000,302.52367,0.000000e+0,279.26031,2.7583799
2023-11-1613:20:00.000,577.38267,N/A,276.10770,3.2225001
2023-11-1613:21:00.000,479.26567,0.000000e+0,271.96356,3.8601401
2023-11-1613:22:00.000,267.50267,N/A,266.22278,4.7665401
2023-11-1613:23:00.000,70.340333,N/A,257.76505,6.0960698
2023-11-1613:24:00.000,4.9420000,N/A,244.53905,8.1210003
2023-11-1613:25:00.000,4.1333333,N/A,223.74174,11.406560
2023-11-1613:26:00.000,2.3220000,N/A,196.29323,17.284660
2023-11-1613:27:00.000,2.1510000,N/A,171.46252,29.240511
2023-11-1613:28:00.000,2.0963333,N/A,154.75179,58.305389
2023-11-1613:29:00.000,1.9646667,N/A,144.23425,133.49678
2023-11-1613:30:00.000,1.8846667,N/A,137.31911,175.12286
2023-11-1613:31:00.000,1.8536667,N/A,132.47464,81.715912
2023-11-1613:32:00.000,2.0346667,N/A,128.88037,36.438648
2023-11-1613:33:00.000,2.5413333,N/A,126.08391,19.282789
2023-11-1613:34:00.000,2.8220000,N/A,123.82217,11.695610
2023-11-1613:35:00.000,9.6676667,N/A,121.93379,7.8655300
2023-11-1613:36:00.000,110.70833,N/A,120.31503,5.7261600
2023-11-1613:37:00.000,47.229667,N/A,118.89644,4.3734398
2023-11-1613:38:00.000,5.9293333,N/A,117.62978,3.4525900
2023-11-1613:39:00.000,2.4243333,N/A,116.48055,2.8059199
2023-11-1613:40:00.000,1.6573333,N/A,115.42336,2.3419399
2023-11-1613:41:00.000,1.4870000,N/A,114.43908,2.0008199
2023-11-1613:42:00.000,1.3830000,N/A,113.51294,1.7432300
2023-11-1613:43:00.000,1.2693333,N/A,112.63326,1.5457900
2023-11-1613:44:00.000,1.1313333,N/A,111.79067,1.3930800
2023-11-1613:45:00.000,1.0306667,N/A,110.97739,1.2750800
2023-11-1613:46:00.000,0.98133333,N/A,110.18690,1.1835700
2023-11-1613:47:00.000,0.96900000,N/A,109.41352,1.1133800
2023-11-1613:48:00.000,0.94533333,N/A,108.65224,1.0607500
2023-11-1613:49:00.000,0.90066667,N/A,107.89843,1.0235900
2023-11-1613:50:00.000,0.89233333,N/A,107.14774,0.99853998
2023-11-1613:51:00.000,0.86166667,N/A,106.39593,0.98588002
2023-11-1613:52:00.000,0.84833333,N/A,105.63870,0.98367000
2023-11-1613:53:00.000,0.84733333,N/A,104.87158,0.99225998
2023-11-1613:54:00.000,0.83633333,N/A,104.08975,1.0129400
2023-11-1613:55:00.000,0.92366667,N/A,103.28784,1.0450100
2023-11-1613:56:00.000,0.95533333,N/A,102.45973,1.0913500
2023-11-1613:57:00.000,0.97800000,N/A,101.59825,1.1519001
2023-11-1613:58:00.000,1.0436667,N/A,100.69476,1.2313800
2023-11-1613:59:00.000,1.0953333,N/A,99.738678,1.3323100
2023-11-1614:00:00.000,1.1583333,N/A,98.716698,1.4607900
2023-11-1614:01:00.000,1.3063333,N/A,97.611717,1.6224800
2023-11-1614:02:00.000,1.5046667,N/A,96.401283,1.8282599
2023-11-1614:03:00.000,1.6140000,N/A,95.055168,2.0920999
2023-11-1614:04:00.000,1.9690000,N/A,93.531609,2.4336700
2023-11-1614:05:00.000,2.4633333,N/A,91.771156,2.8818901
2023-11-1614:06:00.000,14.525000,N/A,89.686302,3.4745901
2023-11-1614:07:00.000,41.693333,N/A,87.143089,4.2762299
2023-11-1614:08:00.000,16.881000,N/A,83.927101,5.4052300
2023-11-1614:09:00.000,1.7284317,N/A,79.676849,7.0804000
2023-11-1614:10:00.000,1.5976667,N/A,73.748154,9.5978403
2023-11-1614:11:00.000,1.5620000,N/A,64.938858,13.323800
2023-11-1614:12:00.000,1.5656667,N/A,51.051090,19.119459
2023-11-1614:13:00.000,1.5793333,N/A,29.255520,28.206221
2023-11-1614:14:00.000,1.5660000,N/A,1.3094200,40.727001
2023-11-1614:15:00.000,1.5900000,N/A,337.09106,50.215450
2023-11-1614:16:00.000,1.6470000,N/A,321.15024,46.085739
2023-11-1614:17:00.000,1.6366667,N/A,311.14023,33.296329
2023-11-1614:18:00.000,1.7680000,N/A,304.53012,22.226271
2023-11-1614:19:00.000,2.2653333,N/A,299.87436,15.083580
2023-11-1614:20:00.000,4.6113333,N/A,296.40283,10.632530
2023-11-1614:21:00.000,23.691333,N/A,293.69009,7.8356600
2023-11-1614:22:00.000,161.18833,0.000000e+0,291.48785,6.0227399
2023-11-1614:23:00.000,275.05700,N/A,289.64313,4.8016400
2023-11-1614:24:00.000,243.74233,N/A,288.05731,3.9371600
2023-11-1614:25:00.000,32.166667,N/A,286.66406,3.3009501
2023-11-1614:26:00.000,2.3323333,N/A,285.41724,2.8231399
2023-11-1614:27:00.000,1.9000000,N/A,284.28372,2.4594500
2023-11-1614:28:00.000,1.4370000,N/A,283.23904,2.1777699
2023-11-1614:29:00.000,1.2156667,N/A,282.26477,1.9562600
2023-11-1614:30:00.000,1.1130000,N/A,281.34662,1.7797800
2023-11-1614:31:00.000,1.0303333,N/A,280.47324,1.6365800
2023-11-1614:32:00.000,0.98200000,N/A,279.63553,1.5203100
2023-11-1614:33:00.000,0.93700000,N/A,278.82590,1.4247900
2023-11-1614:34:00.000,0.87833333,N/A,278.03793,1.3467000
2023-11-1614:35:00.000,0.91266667,N/A,277.26611,1.2828300
2023-11-1614:36:00.000,0.90666667,N/A,276.50540,1.2320499
2023-11-1614:37:00.000,0.90966667,N/A,275.75125,1.1927900
2023-11-1614:38:00.000,0.97366667,N/A,274.99927,1.1642600
2023-11-1614:39:00.000,1.4553333,N/A,274.24527,1.1460100
2023-11-1614:40:00.000,2.5526667,N/A,273.48483,1.1368901
2023-11-1614:41:00.000,3.5203333,N/A,272.71338,1.1376600
2023-11-1614:42:00.000,3.1600000,N/A,271.92606,1.1476001
2023-11-1614:43:00.000,2.0043333,N/A,271.11725,1.1673100
2023-11-1614:44:00.000,1.4640000,N/A,270.28064,1.1969700
2023-11-1614:45:00.000,1.8063333,N/A,269.40878,1.2378200
2023-11-1614:46:00.000,1.9226667,N/A,268.49258,1.2911800
2023-11-1614:47:00.000,1.7260000,N/A,267.52097,1.3588901
2023-11-1614:48:00.000,1.6740000,N/A,266.47989,1.4433000
2023-11-1614:49:00.000,1.8780000,N/A,265.35120,1.5484700
2023-11-1614:50:00.000,3.5636667,N/A,264.11102,1.6793400
