date,gamma,elecro,lon,L
2024-04-0407:23:00.000,N/A,N/A,32.751862,1.9737400
2024-04-0407:24:00.000,N/A,N/A,31.529039,1.7510000
2024-04-0407:25:00.000,N/A,N/A,30.414660,1.5721400
2024-04-0407:26:00.000,N/A,N/A,29.385509,1.4299700
2024-04-0407:27:00.000,N/A,N/A,28.424000,1.3151600
2024-04-0407:28:00.000,N/A,N/A,27.516451,1.2243201
2024-04-0407:29:00.000,N/A,N/A,26.651991,1.1558599
2024-04-0407:30:00.000,N/A,N/A,25.821831,1.1062300
2024-04-0407:31:00.000,N/A,N/A,25.018660,1.0739100
2024-04-0407:32:00.000,N/A,N/A,24.236240,1.0562500
2024-04-0407:33:00.000,N/A,N/A,23.469160,1.0517900
2024-04-0407:34:00.000,N/A,N/A,22.712549,1.0591201
2024-04-0407:35:00.000,N/A,N/A,21.961910,1.0786099
2024-04-0407:36:00.000,N/A,N/A,21.212959,1.1117200
2024-04-0407:37:00.000,N/A,N/A,20.461460,1.1574000
2024-04-0407:38:00.000,N/A,N/A,19.703091,1.2169800
2024-04-0407:39:00.000,N/A,N/A,18.933300,1.2895800
2024-04-0407:40:00.000,N/A,N/A,18.147141,1.3771600
2024-04-0407:41:00.000,N/A,N/A,17.339050,1.4816400
2024-04-0407:42:00.000,N/A,N/A,16.502630,1.6030300
2024-04-0407:43:00.000,N/A,N/A,15.630340,1.7403300
2024-04-0407:44:00.000,N/A,N/A,14.713020,1.8914800
2024-04-0407:45:00.000,N/A,N/A,13.739380,2.0552900
2024-04-0407:46:00.000,N/A,N/A,12.695120,2.2330999
2024-04-0407:47:00.000,N/A,N/A,11.561780,2.4269099
2024-04-0407:48:00.000,N/A,N/A,10.314910,2.6399601
2024-04-0407:49:00.000,N/A,N/A,8.9213896,2.8743100
2024-04-0407:50:00.000,N/A,N/A,7.3351002,3.1356900
2024-04-0407:51:00.000,N/A,N/A,5.4897699,3.4333100
2024-04-0407:52:00.000,N/A,N/A,3.2868600,3.7789500
2024-04-0407:53:00.000,N/A,N/A,0.57376999,4.1854401
2024-04-0407:54:00.000,N/A,N/A,357.10287,4.6618099
2024-04-0407:55:00.000,N/A,N/A,352.45044,5.2106400
2024-04-0407:56:00.000,N/A,N/A,345.85083,5.8256502
2024-04-0407:57:00.000,N/A,N/A,335.86972,6.4863400
2024-04-0407:58:00.000,N/A,N/A,320.00122,7.1463299
2024-04-0407:59:00.000,N/A,N/A,295.91190,7.7208200
2024-04-0408:00:00.000,N/A,N/A,268.04700,8.0899000
2024-04-0408:01:00.000,N/A,N/A,246.22032,8.1393700
2024-04-0408:02:00.000,N/A,N/A,232.27557,7.8189998
2024-04-0408:03:00.000,N/A,N/A,223.42250,7.1822100
2024-04-0408:04:00.000,N/A,N/A,217.46391,6.3600101
2024-04-0408:05:00.000,N/A,N/A,213.19321,5.4966102
2024-04-0408:06:00.000,N/A,N/A,209.96277,4.6958098
2024-04-0408:07:00.000,N/A,N/A,207.40906,4.0041399
2024-04-0408:08:00.000,N/A,N/A,205.31630,3.4294500
2024-04-0408:09:00.000,N/A,N/A,203.54980,2.9593599
2024-04-0408:10:00.000,N/A,N/A,202.02151,2.5772600
2024-04-0408:11:00.000,N/A,N/A,200.67162,2.2676401
2024-04-0408:12:00.000,N/A,N/A,199.45811,2.0160699
2024-04-0408:13:00.000,N/A,N/A,198.35062,1.8109800
2024-04-0408:14:00.000,N/A,N/A,197.32655,1.6435800
2024-04-0408:15:00.000,N/A,N/A,196.36870,1.5062900
2024-04-0408:16:00.000,N/A,N/A,195.46371,1.3938400
2024-04-0408:17:00.000,N/A,N/A,194.60091,1.3021400
2024-04-0408:18:00.000,N/A,N/A,193.77164,1.2281200
2024-04-0408:19:00.000,N/A,N/A,192.96867,1.1690100
2024-04-0408:20:00.000,N/A,N/A,192.18584,1.1231200
2024-04-0408:21:00.000,N/A,N/A,191.41777,1.0897900
2024-04-0408:22:00.000,N/A,N/A,190.65958,1.0672899
2024-04-0408:23:00.000,N/A,N/A,189.90678,1.0551900
2024-04-0408:24:00.000,N/A,N/A,189.15501,1.0526299
2024-04-0408:25:00.000,N/A,N/A,188.40002,1.0586801
2024-04-0408:26:00.000,N/A,N/A,187.63736,1.0742000
2024-04-0408:27:00.000,N/A,N/A,186.86238,1.0975600
2024-04-0408:28:00.000,N/A,N/A,186.06996,1.1303101
2024-04-0408:29:00.000,N/A,N/A,185.25433,1.1727800
2024-04-0408:30:00.000,N/A,N/A,184.40883,1.2256800
2024-04-0408:31:00.000,N/A,N/A,183.52550,1.2914000
2024-04-0408:32:00.000,N/A,N/A,182.59471,1.3726600
2024-04-0408:33:00.000,N/A,N/A,181.60446,1.4732000
2024-04-0408:34:00.000,N/A,N/A,180.53951,1.5990400
2024-04-0408:35:00.000,N/A,N/A,179.38004,1.7578501
2024-04-0408:36:00.000,N/A,N/A,178.09962,1.9610500
2024-04-0408:37:00.000,N/A,N/A,176.66225,2.2258201
2024-04-0408:38:00.000,N/A,N/A,175.01730,2.5752699
2024-04-0408:39:00.000,N/A,N/A,173.09145,3.0458701
2024-04-0408:40:00.000,N/A,N/A,170.77434,3.6920099
2024-04-0408:41:00.000,N/A,N/A,167.89304,4.6045499
2024-04-0408:42:00.000,N/A,N/A,164.16261,5.9357600
2024-04-0408:43:00.000,N/A,N/A,159.08754,7.9228201
2024-04-0408:44:00.000,N/A,N/A,151.75836,10.823620
2024-04-0408:45:00.000,N/A,N/A,140.46799,14.769460
2024-04-0408:46:00.000,N/A,N/A,122.42565,19.290871
2024-04-0408:47:00.000,N/A,N/A,96.277046,22.330080
2024-04-0408:48:00.000,N/A,N/A,69.161087,21.650940
2024-04-0408:49:00.000,N/A,N/A,49.644852,17.818720
2024-04-0408:50:00.000,N/A,N/A,37.395821,13.381180
2024-04-0408:51:00.000,N/A,N/A,29.525391,9.8370705
2024-04-0408:52:00.000,N/A,N/A,24.137140,7.3325701
2024-04-0408:53:00.000,N/A,N/A,20.215080,5.6190701
2024-04-0408:54:00.000,N/A,N/A,17.209940,4.4340100
2024-04-0408:55:00.000,N/A,N/A,14.809030,3.5898700
2024-04-0408:56:00.000,N/A,N/A,12.824240,2.9715500
2024-04-0408:57:00.000,N/A,N/A,11.136590,2.5088899
2024-04-0408:58:00.000,N/A,N/A,9.6675100,2.1556699
2024-04-0408:59:00.000,N/A,N/A,8.3631096,1.8773201
2024-04-0409:00:00.000,N/A,N/A,7.1852298,1.6558200
2024-04-0409:01:00.000,N/A,N/A,6.1060600,1.4841599
2024-04-0409:02:00.000,N/A,N/A,5.1048002,1.3485100
2024-04-0409:03:00.000,N/A,N/A,4.1655002,1.2481101
2024-04-0409:04:00.000,N/A,N/A,3.2757001,1.1747000
2024-04-0409:05:00.000,N/A,N/A,2.4254000,1.1222500
2024-04-0409:06:00.000,N/A,N/A,1.6064200,1.0886500
2024-04-0409:07:00.000,N/A,N/A,0.81191999,1.0692400
2024-04-0409:08:00.000,N/A,N/A,0.03602000,1.0645100
2024-04-0409:09:00.000,N/A,N/A,359.27353,1.0711000
2024-04-0409:10:00.000,N/A,N/A,358.51974,1.0882300
2024-04-0409:11:00.000,N/A,N/A,357.77023,1.1174700
2024-04-0409:12:00.000,N/A,N/A,357.02081,1.1584500
2024-04-0409:13:00.000,N/A,N/A,356.26718,1.2108001
2024-04-0409:14:00.000,N/A,N/A,355.50500,1.2728800
2024-04-0409:15:00.000,N/A,N/A,354.72952,1.3446300
2024-04-0409:16:00.000,N/A,N/A,353.93561,1.4278500
2024-04-0409:17:00.000,N/A,N/A,353.11743,1.5217600
2024-04-0409:18:00.000,N/A,N/A,352.26816,1.6256100
2024-04-0409:19:00.000,N/A,N/A,351.37973,1.7375700
2024-04-0409:20:00.000,N/A,N/A,350.44220,1.8567200
2024-04-0409:21:00.000,N/A,N/A,349.44327,1.9830700
2024-04-0409:22:00.000,N/A,N/A,348.36719,2.1185400
2024-04-0409:23:00.000,N/A,N/A,347.19345,2.2651601
2024-04-0409:24:00.000,N/A,N/A,345.89465,2.4268100
2024-04-0409:25:00.000,N/A,N/A,344.43329,2.6063399
2024-04-0409:26:00.000,N/A,N/A,342.75653,2.8096700
2024-04-0409:27:00.000,N/A,N/A,340.78757,3.0476301
2024-04-0409:28:00.000,N/A,N/A,338.41031,3.3335099
2024-04-0409:29:00.000,N/A,N/A,335.44202,3.6876400
2024-04-0409:30:00.000,N/A,N/A,331.58017,4.1334300
2024-04-0409:31:00.000,N/A,N/A,326.29593,4.6969299
2024-04-0409:32:00.000,N/A,N/A,318.61597,5.4077802
2024-04-0409:33:00.000,N/A,N/A,306.72552,6.2938800
2024-04-0409:34:00.000,N/A,N/A,287.79889,7.3691301
2024-04-0409:35:00.000,N/A,N/A,261.13321,8.6009998
2024-04-0409:36:00.000,N/A,N/A,234.71056,9.8489799
2024-04-0409:37:00.000,N/A,N/A,216.15546,10.814710
2024-04-0409:38:00.000,N/A,N/A,204.50760,11.120720
2024-04-0409:39:00.000,N/A,N/A,196.96494,10.574320
2024-04-0409:40:00.000,N/A,N/A,191.76022,9.3586702
2024-04-0409:41:00.000,N/A,N/A,187.94698,7.8782902
2024-04-0409:42:00.000,N/A,N/A,185.01001,6.4686298
2024-04-0409:43:00.000,N/A,N/A,182.65387,5.2847500
2024-04-0409:44:00.000,N/A,N/A,180.69960,4.3460498
2024-04-0409:45:00.000,N/A,N/A,179.03340,3.6166501
2024-04-0409:46:00.000,N/A,N/A,177.57973,3.0512700
2024-04-0409:47:00.000,N/A,N/A,176.28659,2.6116199
2024-04-0409:48:00.000,N/A,N/A,175.11702,2.2677200
2024-04-0409:49:00.000,N/A,N/A,174.04398,1.9959800
2024-04-0409:50:00.000,N/A,N/A,173.04720,1.7801501
2024-04-0409:51:00.000,N/A,N/A,172.11113,1.6073000
2024-04-0409:52:00.000,N/A,N/A,171.22353,1.4686100
2024-04-0409:53:00.000,N/A,N/A,170.37457,1.3569500
2024-04-0409:54:00.000,N/A,N/A,169.55621,1.2676800
2024-04-0409:55:00.000,N/A,N/A,168.76167,1.1966200
2024-04-0409:56:00.000,N/A,N/A,167.98514,1.1416200
2024-04-0409:57:00.000,N/A,N/A,167.22142,1.0992500
2024-04-0409:58:00.000,N/A,N/A,166.46584,1.0691299
2024-04-0409:59:00.000,N/A,N/A,165.71394,1.0490500
2024-04-0410:00:00.000,N/A,N/A,164.96144,1.0387700
2024-04-0410:01:00.000,N/A,N/A,164.20403,1.0375700
2024-04-0410:02:00.000,N/A,N/A,163.43719,1.0452800
2024-04-0410:03:00.000,N/A,N/A,162.65613,1.0617400
2024-04-0410:04:00.000,N/A,N/A,161.85550,1.0882601
2024-04-0410:05:00.000,N/A,N/A,161.02921,1.1253400
2024-04-0410:06:00.000,N/A,N/A,160.17017,1.1750200
2024-04-0410:07:00.000,N/A,N/A,159.26981,1.2390300
2024-04-0410:08:00.000,N/A,N/A,158.31769,1.3203501
2024-04-0410:09:00.000,N/A,N/A,157.30069,1.4241199
2024-04-0410:10:00.000,N/A,N/A,156.20200,1.5560700
2024-04-0410:11:00.000,N/A,N/A,154.99951,1.7254300
2024-04-0410:12:00.000,N/A,N/A,153.66357,1.9444200
2024-04-0410:13:00.000,N/A,N/A,152.15327,2.2310300
2024-04-0410:14:00.000,N/A,N/A,150.41045,2.6133101
2024-04-0410:15:00.000,N/A,N/A,148.34966,3.1300499
2024-04-0410:16:00.000,N/A,N/A,145.84042,3.8433199
2024-04-0410:17:00.000,N/A,N/A,142.67442,4.8576798
2024-04-0410:18:00.000,N/A,N/A,138.50143,6.3636198
2024-04-0410:19:00.000,N/A,N/A,132.69894,8.6531601
2024-04-0410:20:00.000,N/A,N/A,124.10651,11.977790
2024-04-0410:21:00.000,N/A,N/A,110.58780,16.423870
2024-04-0410:22:00.000,N/A,N/A,89.263908,21.312111
2024-04-0410:23:00.000,N/A,N/A,61.394138,24.394951
2024-04-0410:24:00.000,N/A,N/A,36.709042,23.023729
2024-04-0410:25:00.000,N/A,N/A,20.334949,18.436890
2024-04-0410:26:00.000,N/A,N/A,10.072560,13.609710
2024-04-0410:27:00.000,N/A,N/A,3.3231800,9.9105301
2024-04-0410:28:00.000,N/A,N/A,358.58722,7.3497901
2024-04-0410:29:00.000,N/A,N/A,355.06686,5.6156502
2024-04-0410:30:00.000,N/A,N/A,352.32291,4.4249401
2024-04-0410:31:00.000,N/A,N/A,350.09985,3.5794401
2024-04-0410:32:00.000,N/A,N/A,348.24091,2.9588499
2024-04-0410:33:00.000,N/A,N/A,346.64511,2.4915800
2024-04-0410:34:00.000,N/A,N/A,345.24481,2.1322401
2024-04-0410:35:00.000,N/A,N/A,343.99298,1.8529100
2024-04-0410:36:00.000,N/A,N/A,342.85596,1.6358500
2024-04-0410:37:00.000,N/A,N/A,341.80893,1.4711900
2024-04-0410:38:00.000,N/A,N/A,340.83319,1.3459400
2024-04-0410:39:00.000,N/A,N/A,339.91428,1.2535400
2024-04-0410:40:00.000,N/A,N/A,339.04077,1.1870600
2024-04-0410:41:00.000,N/A,N/A,338.20340,1.1397099
2024-04-0410:42:00.000,N/A,N/A,337.39462,1.1103400
2024-04-0410:43:00.000,N/A,N/A,336.60791,1.0941800
2024-04-0410:44:00.000,N/A,N/A,335.83777,1.0920700
2024-04-0410:45:00.000,N/A,N/A,335.07916,1.0992500
2024-04-0410:46:00.000,N/A,N/A,334.32755,1.1142700
2024-04-0410:47:00.000,N/A,N/A,333.57858,1.1381201
2024-04-0410:48:00.000,N/A,N/A,332.82803,1.1717700
2024-04-0410:49:00.000,N/A,N/A,332.07162,1.2119000
2024-04-0410:50:00.000,N/A,N/A,331.30490,1.2582999
2024-04-0410:51:00.000,N/A,N/A,330.52298,1.3111600
2024-04-0410:52:00.000,N/A,N/A,329.72046,1.3687600
2024-04-0410:53:00.000,N/A,N/A,328.89120,1.4319299
2024-04-0410:54:00.000,N/A,N/A,328.02789,1.5013700
2024-04-0410:55:00.000,N/A,N/A,327.12186,1.5764500
2024-04-0410:56:00.000,N/A,N/A,326.16232,1.6600600
2024-04-0410:57:00.000,N/A,N/A,325.13577,1.7531199
2024-04-0410:58:00.000,N/A,N/A,324.02484,1.8582500
2024-04-0410:59:00.000,N/A,N/A,322.80664,1.9771399
2024-04-0411:00:00.000,N/A,N/A,321.45038,2.1151299
2024-04-0411:01:00.000,N/A,N/A,319.91345,2.2777901
2024-04-0411:02:00.000,N/A,N/A,318.13501,2.4730301
2024-04-0411:03:00.000,N/A,N/A,316.02542,2.7133701
2024-04-0411:04:00.000,N/A,N/A,313.44727,3.0158401
2024-04-0411:05:00.000,N/A,N/A,310.17996,3.4080100
2024-04-0411:06:00.000,N/A,N/A,305.85089,3.9279699
2024-04-0411:07:00.000,N/A,N/A,299.79474,4.6294098
2024-04-0411:08:00.000,N/A,N/A,290.77039,5.5881901
2024-04-0411:09:00.000,N/A,N/A,276.52921,6.9094400
2024-04-0411:10:00.000,N/A,N/A,254.32329,8.7448101
2024-04-0411:11:00.000,N/A,N/A,226.39639,11.280000
2024-04-0411:12:00.000,N/A,N/A,202.65961,14.602070
2024-04-0411:13:00.000,N/A,N/A,187.11964,18.269831
2024-04-0411:14:00.000,N/A,N/A,177.33414,20.706320
2024-04-0411:15:00.000,N/A,N/A,170.84531,20.150869
2024-04-0411:16:00.000,N/A,N/A,166.25838,16.854870
2024-04-0411:17:00.000,N/A,N/A,162.82835,12.870060
2024-04-0411:18:00.000,N/A,N/A,160.14212,9.5592499
2024-04-0411:19:00.000,N/A,N/A,157.95755,7.1793799
2024-04-0411:20:00.000,N/A,N/A,156.12517,5.5328798
2024-04-0411:21:00.000,N/A,N/A,154.54822,4.3735299
2024-04-0411:22:00.000,N/A,N/A,153.16156,3.5386500
2024-04-0411:23:00.000,N/A,N/A,151.91975,2.9273400
2024-04-0411:24:00.000,N/A,N/A,150.79013,2.4728701
2024-04-0411:25:00.000,N/A,N/A,149.74857,2.1293499
2024-04-0411:26:00.000,N/A,N/A,148.77679,1.8654200
2024-04-0411:27:00.000,N/A,N/A,147.86069,1.6602600
2024-04-0411:28:00.000,N/A,N/A,146.98901,1.4985200
2024-04-0411:29:00.000,N/A,N/A,146.15273,1.3710099
2024-04-0411:30:00.000,N/A,N/A,145.34428,1.2700100
2024-04-0411:31:00.000,N/A,N/A,144.55733,1.1901900
2024-04-0411:32:00.000,N/A,N/A,143.78632,1.1287000
2024-04-0411:33:00.000,N/A,N/A,143.02626,1.0811800
2024-04-0411:34:00.000,N/A,N/A,142.27261,1.0471100
2024-04-0411:35:00.000,N/A,N/A,141.52126,1.0245200
2024-04-0411:36:00.000,N/A,N/A,140.76740,1.0123301
2024-04-0411:37:00.000,N/A,N/A,140.00690,1.0099100
2024-04-0411:38:00.000,N/A,N/A,139.23518,1.0182199
2024-04-0411:39:00.000,N/A,N/A,138.44725,1.0369999
2024-04-0411:40:00.000,N/A,N/A,137.63751,1.0675300
2024-04-0411:41:00.000,N/A,N/A,136.79951,1.1106200
2024-04-0411:42:00.000,N/A,N/A,135.92567,1.1682200
2024-04-0411:43:00.000,N/A,N/A,135.00677,1.2429800
2024-04-0411:44:00.000,N/A,N/A,134.03140,1.3387001
2024-04-0411:45:00.000,N/A,N/A,132.98521,1.4608800
2024-04-0411:46:00.000,N/A,N/A,131.84953,1.6162699
2024-04-0411:47:00.000,N/A,N/A,130.59975,1.8151799
2024-04-0411:48:00.000,N/A,N/A,129.20235,2.0726500
2024-04-0411:49:00.000,N/A,N/A,127.61068,2.4109700
2024-04-0411:50:00.000,N/A,N/A,125.75760,2.8616900
2024-04-0411:51:00.000,N/A,N/A,123.54304,3.4697001
2024-04-0411:52:00.000,N/A,N/A,120.81167,4.3077402
2024-04-0411:53:00.000,N/A,N/A,117.31072,5.5096202
2024-04-0411:54:00.000,N/A,N/A,112.60613,7.3231802
2024-04-0411:55:00.000,N/A,N/A,105.91029,10.062080
2024-04-0411:56:00.000,N/A,N/A,95.742989,13.932210
2024-04-0411:57:00.000,N/A,N/A,79.527489,19.166580
2024-04-0411:58:00.000,N/A,N/A,55.001640,25.075710
2024-04-0411:59:00.000,N/A,N/A,27.084351,28.769421
2024-04-0412:00:00.000,N/A,N/A,5.5812502,26.903891
2024-04-0412:01:00.000,N/A,N/A,351.92926,21.163271
2024-04-0412:02:00.000,N/A,N/A,343.26059,15.403420
2024-04-0412:03:00.000,N/A,N/A,337.41467,11.079220
2024-04-0412:04:00.000,N/A,N/A,333.21564,8.1364298
2024-04-0412:05:00.000,N/A,N/A,330.03320,6.1666799
2024-04-0412:06:00.000,N/A,N/A,327.51312,4.8320899
2024-04-0412:07:00.000,N/A,N/A,325.44492,3.8992400
2024-04-0412:08:00.000,N/A,N/A,323.69693,3.2234099
2024-04-0412:09:00.000,N/A,N/A,322.18298,2.7182701
2024-04-0412:10:00.000,N/A,N/A,320.84448,2.3341899
2024-04-0412:11:00.000,N/A,N/A,319.64023,2.0387101
2024-04-0412:12:00.000,N/A,N/A,318.54037,1.8094000
2024-04-0412:13:00.000,N/A,N/A,317.52271,1.6314100
2024-04-0412:14:00.000,N/A,N/A,316.57034,1.4942501
2024-04-0412:15:00.000,N/A,N/A,315.67007,1.3895700
2024-04-0412:16:00.000,N/A,N/A,314.81146,1.3078600
2024-04-0412:17:00.000,N/A,N/A,313.98590,1.2488199
2024-04-0412:18:00.000,N/A,N/A,313.18631,1.2044100
2024-04-0412:19:00.000,N/A,N/A,312.40659,1.1736300
2024-04-0412:20:00.000,N/A,N/A,311.64142,1.1549000
2024-04-0412:21:00.000,N/A,N/A,310.88602,1.1443599
2024-04-0412:22:00.000,N/A,N/A,310.13589,1.1424400
2024-04-0412:23:00.000,N/A,N/A,309.38684,1.1467600
2024-04-0412:24:00.000,N/A,N/A,308.63455,1.1564100
2024-04-0412:25:00.000,N/A,N/A,307.87473,1.1713200
2024-04-0412:26:00.000,N/A,N/A,307.10275,1.1930500
2024-04-0412:27:00.000,N/A,N/A,306.31357,1.2204100
2024-04-0412:28:00.000,N/A,N/A,305.50153,1.2535300
2024-04-0412:29:00.000,N/A,N/A,304.66010,1.2938600
2024-04-0412:30:00.000,N/A,N/A,303.78146,1.3418100
2024-04-0412:31:00.000,N/A,N/A,302.85623,1.3993000
2024-04-0412:32:00.000,N/A,N/A,301.87268,1.4672600
2024-04-0412:33:00.000,N/A,N/A,300.81598,1.5485801
2024-04-0412:34:00.000,N/A,N/A,299.66684,1.6456900
2024-04-0412:35:00.000,N/A,N/A,298.39972,1.7632800
2024-04-0412:36:00.000,N/A,N/A,296.97980,1.9067600
2024-04-0412:37:00.000,N/A,N/A,295.35843,2.0849700
2024-04-0412:38:00.000,N/A,N/A,293.46524,2.3083799
2024-04-0412:39:00.000,N/A,N/A,291.19516,2.5948501
2024-04-0412:40:00.000,N/A,N/A,288.38422,2.9692199
2024-04-0412:41:00.000,N/A,N/A,284.76431,3.4712200
2024-04-0412:42:00.000,N/A,N/A,279.87271,4.1639500
2024-04-0412:43:00.000,N/A,N/A,272.86667,5.1480598
2024-04-0412:44:00.000,N/A,N/A,262.16736,6.5845299
2024-04-0412:45:00.000,N/A,N/A,245.11444,8.7593098
2024-04-0412:46:00.000,N/A,N/A,219.87341,12.249850
2024-04-0412:47:00.000,N/A,N/A,192.39969,18.277290
2024-04-0412:48:00.000,N/A,N/A,171.89735,29.313560
2024-04-0412:49:00.000,N/A,N/A,158.93147,48.966820
2024-04-0412:50:00.000,N/A,N/A,150.64005,69.237808
2024-04-0412:51:00.000,N/A,N/A,145.00304,59.857990
2024-04-0412:52:00.000,N/A,N/A,140.92625,36.162170
2024-04-0412:53:00.000,N/A,N/A,137.81950,20.998289
2024-04-0412:54:00.000,N/A,N/A,135.34865,12.940020
2024-04-0412:55:00.000,N/A,N/A,133.31375,8.6585999
2024-04-0412:56:00.000,N/A,N/A,131.58900,6.2340798
2024-04-0412:57:00.000,N/A,N/A,130.09169,4.7239499
2024-04-0412:58:00.000,N/A,N/A,128.76530,3.7036300
2024-04-0412:59:00.000,N/A,N/A,127.56997,2.9894400
2024-04-0413:00:00.000,N/A,N/A,126.47671,2.4784300
2024-04-0413:01:00.000,N/A,N/A,125.46390,2.1040900
2024-04-0413:02:00.000,N/A,N/A,124.51503,1.8228800
2024-04-0413:03:00.000,N/A,N/A,123.61720,1.6086700
2024-04-0413:04:00.000,N/A,N/A,122.76012,1.4425499
2024-04-0413:05:00.000,N/A,N/A,121.93535,1.3141299
2024-04-0413:06:00.000,N/A,N/A,121.13588,1.2142900
2024-04-0413:07:00.000,N/A,N/A,120.35567,1.1377400
2024-04-0413:08:00.000,N/A,N/A,119.58942,1.0795500
2024-04-0413:09:00.000,N/A,N/A,118.83236,1.0373800
2024-04-0413:10:00.000,N/A,N/A,118.07999,1.0087500
2024-04-0413:11:00.000,N/A,N/A,117.32800,0.99191999
2024-04-0413:12:00.000,N/A,N/A,116.57210,0.98645997
2024-04-0413:13:00.000,N/A,N/A,115.80785,0.99131000
2024-04-0413:14:00.000,N/A,N/A,115.03051,1.0073700
2024-04-0413:15:00.000,N/A,N/A,114.23488,1.0352300
2024-04-0413:16:00.000,N/A,N/A,113.41508,1.0754300
2024-04-0413:17:00.000,N/A,N/A,112.56426,1.1298100
2024-04-0413:18:00.000,N/A,N/A,111.67425,1.2009500
2024-04-0413:19:00.000,N/A,N/A,110.73509,1.2917300
2024-04-0413:20:00.000,N/A,N/A,109.73436,1.4073900
2024-04-0413:21:00.000,N/A,N/A,108.65619,1.5538100
2024-04-0413:22:00.000,N/A,N/A,107.47989,1.7402400
2024-04-0413:23:00.000,N/A,N/A,106.17782,1.9780300
2024-04-0413:24:00.000,N/A,N/A,104.71205,2.2867501
2024-04-0413:25:00.000,N/A,N/A,103.02911,2.6917200
2024-04-0413:26:00.000,N/A,N/A,101.05104,3.2285700
2024-04-0413:27:00.000,N/A,N/A,98.659950,3.9497900
2024-04-0413:28:00.000,N/A,N/A,95.669579,4.9514098
2024-04-0413:29:00.000,N/A,N/A,91.770683,6.4161401
2024-04-0413:30:00.000,N/A,N/A,86.420677,8.6374702
2024-04-0413:31:00.000,N/A,N/A,78.616852,11.894800
2024-04-0413:32:00.000,N/A,N/A,66.485901,16.680910
2024-04-0413:33:00.000,N/A,N/A,47.146912,23.725929
2024-04-0413:34:00.000,N/A,N/A,20.131580,32.858891
2024-04-0413:35:00.000,N/A,N/A,353.85559,39.705349
2024-04-0413:36:00.000,N/A,N/A,335.64230,37.618641
2024-04-0413:37:00.000,N/A,N/A,324.24338,28.767590
2024-04-0413:38:00.000,N/A,N/A,316.85297,20.077320
2024-04-0413:39:00.000,N/A,N/A,311.74240,14.010370
2024-04-0413:40:00.000,N/A,N/A,307.99026,10.036650
2024-04-0413:41:00.000,N/A,N/A,305.09494,7.4684601
2024-04-0413:42:00.000,N/A,N/A,302.76849,5.7751298
2024-04-0413:43:00.000,N/A,N/A,300.83615,4.6228399
2024-04-0413:44:00.000,N/A,N/A,299.18665,3.8042300
2024-04-0413:45:00.000,N/A,N/A,297.74606,3.2009900
2024-04-0413:46:00.000,N/A,N/A,296.46341,2.7477901
2024-04-0413:47:00.000,N/A,N/A,295.30240,2.4022601
2024-04-0413:48:00.000,N/A,N/A,294.23648,2.1371000
2024-04-0413:49:00.000,N/A,N/A,293.24573,1.9284800
2024-04-0413:50:00.000,N/A,N/A,292.31482,1.7637000
2024-04-0413:51:00.000,N/A,N/A,291.43170,1.6320699
2024-04-0413:52:00.000,N/A,N/A,290.58673,1.5253700
2024-04-0413:53:00.000,N/A,N/A,289.77197,1.4385000
2024-04-0413:54:00.000,N/A,N/A,288.98071,1.3684000
2024-04-0413:55:00.000,N/A,N/A,288.20718,1.3095500
2024-04-0413:56:00.000,N/A,N/A,287.44632,1.2622600
2024-04-0413:57:00.000,N/A,N/A,286.69348,1.2237700
2024-04-0413:58:00.000,N/A,N/A,285.94427,1.1945601
2024-04-0413:59:00.000,N/A,N/A,285.19446,1.1739200
2024-04-0414:00:00.000,N/A,N/A,284.43979,1.1616000
2024-04-0414:01:00.000,N/A,N/A,283.67584,1.1576000
2024-04-0414:02:00.000,N/A,N/A,282.89786,1.1623700
2024-04-0414:03:00.000,N/A,N/A,282.10062,1.1763099
2024-04-0414:04:00.000,N/A,N/A,281.27808,1.1992800
2024-04-0414:05:00.000,N/A,N/A,280.42334,1.2328700
2024-04-0414:06:00.000,N/A,N/A,279.52802,1.2773900
2024-04-0414:07:00.000,N/A,N/A,278.58185,1.3348700
2024-04-0414:08:00.000,N/A,N/A,277.57211,1.4067000
2024-04-0414:09:00.000,N/A,N/A,276.48239,1.4963599
2024-04-0414:10:00.000,N/A,N/A,275.29129,1.6078100
2024-04-0414:11:00.000,N/A,N/A,273.97009,1.7464900
2024-04-0414:12:00.000,N/A,N/A,272.47937,1.9206600
2024-04-0414:13:00.000,N/A,N/A,270.76318,2.1428800
2024-04-0414:14:00.000,N/A,N/A,268.73990,2.4293499
2024-04-0414:15:00.000,N/A,N/A,266.28537,2.8073499
2024-04-0414:16:00.000,N/A,N/A,263.20267,3.3170600
2024-04-0414:17:00.000,N/A,N/A,259.16315,4.0274501
2024-04-0414:18:00.000,N/A,N/A,253.58745,5.0550900
2024-04-0414:19:00.000,N/A,N/A,245.40242,6.5956602
2024-04-0414:20:00.000,N/A,N/A,232.62289,9.0139799
2024-04-0414:21:00.000,N/A,N/A,212.38475,13.138830
2024-04-0414:22:00.000,N/A,N/A,185.02077,21.092239
2024-04-0414:23:00.000,N/A,N/A,159.56595,40.215179
2024-04-0414:24:00.000,N/A,N/A,142.26875,106.61415
2024-04-0414:25:00.000,N/A,N/A,131.41833,717.48126
2024-04-0414:26:00.000,N/A,N/A,124.32680,779.29944
2024-04-0414:27:00.000,N/A,N/A,119.38500,106.78383
