date,gamma,elecro,lon,L
2024-01-1302:28:00.000,1.8426667,N/A,68.961220,19.405750
2024-01-1302:29:00.000,1.8720000,N/A,59.847759,17.535339
2024-01-1302:30:00.000,1.8733333,N/A,45.451931,14.589150
2024-01-1302:31:00.000,1.8216667,N/A,23.049351,11.664510
2024-01-1302:32:00.000,1.8190000,N/A,355.09268,9.2313604
2024-01-1302:33:00.000,109.12367,N/A,331.53470,7.3393898
2024-01-1302:34:00.000,123.27300,N/A,316.15973,5.8948302
2024-01-1302:35:00.000,174.57067,N/A,306.47278,4.7969799
2024-01-1302:36:00.000,76.564667,N/A,300.04010,3.9690299
2024-01-1302:37:00.000,3.9856667,N/A,295.48657,3.3450999
2024-01-1302:38:00.000,7.1103333,N/A,292.07751,2.8701200
2024-01-1302:39:00.000,10.529667,N/A,289.40509,2.5025301
2024-01-1302:40:00.000,20.027667,N/A,287.23004,2.2139001
2024-01-1302:41:00.000,6.1036667,N/A,285.40442,1.9848100
2024-01-1302:42:00.000,7.5730000,N/A,283.83243,1.8016400
2024-01-1302:43:00.000,4.5960000,N/A,282.44946,1.6537100
2024-01-1302:44:00.000,6.2626667,N/A,281.21045,1.5338600
2024-01-1302:45:00.000,8.5546667,N/A,280.08298,1.4354399
2024-01-1302:46:00.000,7.2310000,N/A,279.04312,1.3558600
2024-01-1302:47:00.000,8.6443333,N/A,278.07269,1.2913100
2024-01-1302:48:00.000,7.7780000,N/A,277.15762,1.2400399
2024-01-1302:49:00.000,9.0900000,N/A,276.28683,1.2000400
2024-01-1302:50:00.000,8.6026667,N/A,275.45120,1.1706899
2024-01-1302:51:00.000,6.1336667,N/A,274.64334,1.1505100
2024-01-1302:52:00.000,2.8686667,N/A,273.85684,1.1391200
2024-01-1302:53:00.000,1.6080000,N/A,273.08624,1.1359900
2024-01-1302:54:00.000,1.3753333,N/A,272.32654,1.1416900
2024-01-1302:55:00.000,1.1453333,N/A,271.57321,1.1560800
2024-01-1302:56:00.000,1.1800000,N/A,270.82172,1.1797200
2024-01-1302:57:00.000,1.1506667,N/A,270.06818,1.2140000
2024-01-1302:58:00.000,1.1063333,N/A,269.30807,1.2597899
2024-01-1302:59:00.000,1.3396667,N/A,268.53683,1.3192199
2024-01-1303:00:00.000,1.2123333,N/A,267.74945,1.3943700
2024-01-1303:01:00.000,1.3883333,N/A,266.94037,1.4892600
2024-01-1303:02:00.000,1.4026667,N/A,266.10324,1.6069400
2024-01-1303:03:00.000,1.5320000,N/A,265.23053,1.7541800
2024-01-1303:04:00.000,1.7613333,N/A,264.31308,1.9387900
2024-01-1303:05:00.000,1.8270000,N/A,263.33966,2.1713200
2024-01-1303:06:00.000,2.3983333,N/A,262.29602,2.4673600
2024-01-1303:07:00.000,2.3540000,N/A,261.16385,2.8493600
2024-01-1303:08:00.000,40.620000,N/A,259.91879,3.3499100
2024-01-1303:09:00.000,50.541667,N/A,258.52798,4.0158901
2024-01-1303:10:00.000,127.13733,0.000000e+0,256.94559,4.9178200
2024-01-1303:11:00.000,53.168000,N/A,255.10596,6.1727700
2024-01-1303:12:00.000,2.0693333,N/A,252.91138,7.9850202
2024-01-1303:13:00.000,1.8746667,N/A,250.21078,10.680550
2024-01-1303:14:00.000,1.8560000,N/A,246.75931,14.739630
2024-01-1303:15:00.000,1.8946667,N/A,242.13844,20.739771
2024-01-1303:16:00.000,1.8593333,N/A,235.59286,28.666201
2024-01-1303:17:00.000,1.8210000,N/A,225.70808,36.015442
2024-01-1303:18:00.000,1.8966667,N/A,210.00258,37.368698
2024-01-1303:19:00.000,1.8523333,N/A,186.08894,31.512400
2024-01-1303:20:00.000,1.8153333,N/A,158.19469,23.513140
2024-01-1303:21:00.000,1.7960000,N/A,136.18196,17.011440
2024-01-1303:22:00.000,2.3063333,N/A,122.09107,12.362080
2024-01-1303:23:00.000,12.981333,N/A,113.15288,9.0961103
2024-01-1303:24:00.000,130.92333,N/A,107.14538,6.8194399
2024-01-1303:25:00.000,29.639000,N/A,102.84508,5.2950702
2024-01-1303:26:00.000,9.3533333,N/A,99.595703,4.2437000
2024-01-1303:27:00.000,2.2940000,N/A,97.029228,3.4807401
2024-01-1303:28:00.000,1.8860000,N/A,94.927544,2.9061799
2024-01-1303:29:00.000,1.7633333,N/A,93.154549,2.4664700
2024-01-1303:30:00.000,1.5526667,N/A,91.621407,2.1272600
2024-01-1303:31:00.000,1.4143333,N/A,90.267838,1.8622500
2024-01-1303:32:00.000,1.3010000,N/A,89.051521,1.6535000
2024-01-1303:33:00.000,1.1783333,N/A,87.941833,1.4874800
2024-01-1303:34:00.000,1.0936667,N/A,86.916054,1.3553500
2024-01-1303:35:00.000,1.0846667,N/A,85.956902,1.2504300
2024-01-1303:36:00.000,0.94066667,N/A,85.050926,1.1677800
2024-01-1303:37:00.000,0.94300000,N/A,84.187447,1.1036201
2024-01-1303:38:00.000,1.0026667,N/A,83.357742,1.0552300
2024-01-1303:39:00.000,1.0080000,N/A,82.554581,1.0206300
2024-01-1303:40:00.000,0.93666667,N/A,81.771790,0.99896002
2024-01-1303:41:00.000,0.94066667,N/A,81.003990,0.98908001
2024-01-1303:42:00.000,1.0270000,N/A,80.246323,0.99066001
2024-01-1303:43:00.000,1.0280000,N/A,79.494301,1.0031400
2024-01-1303:44:00.000,0.97833333,N/A,78.743607,1.0280499
2024-01-1303:45:00.000,0.92366667,N/A,77.989998,1.0651700
2024-01-1303:46:00.000,1.0020000,N/A,77.229111,1.1175100
2024-01-1303:47:00.000,1.1026667,N/A,76.456337,1.1865900
2024-01-1303:48:00.000,1.1796667,N/A,75.666672,1.2753600
2024-01-1303:49:00.000,1.2136667,N/A,74.854431,1.3877900
2024-01-1303:50:00.000,1.3036667,N/A,74.013107,1.5288900
2024-01-1303:51:00.000,1.3993333,N/A,73.134972,1.7038300
2024-01-1303:52:00.000,1.5103333,N/A,72.210632,1.9211900
2024-01-1303:53:00.000,1.8323333,N/A,71.228493,2.1910100
2024-01-1303:54:00.000,1.8846667,N/A,70.173813,2.5252700
2024-01-1303:55:00.000,1.9683333,N/A,69.027496,2.9412999
2024-01-1303:56:00.000,2.5846667,N/A,67.764236,3.4566300
2024-01-1303:57:00.000,31.764667,N/A,66.349609,4.0930600
2024-01-1303:58:00.000,42.117333,N/A,64.735489,4.8783498
2024-01-1303:59:00.000,61.665000,N/A,62.852482,5.8390002
2024-01-1304:00:00.000,7.5670000,N/A,60.596920,6.9773598
2024-01-1304:01:00.000,1.8240000,N/A,57.807381,8.2386799
2024-01-1304:02:00.000,1.7846667,N/A,54.220329,9.4929304
2024-01-1304:03:00.000,1.7830000,N/A,49.381760,10.520890
2024-01-1304:04:00.000,1.8216667,N/A,42.466049,11.059970
2024-01-1304:05:00.000,1.7343333,N/A,31.925859,10.932050
2024-01-1304:06:00.000,1.7626667,N/A,15.130260,10.173810
2024-01-1304:07:00.000,1.8420000,N/A,350.11844,9.0115604
2024-01-1304:08:00.000,33.293000,N/A,322.53036,7.7155099
2024-01-1304:09:00.000,210.06567,N/A,301.74133,6.4786901
2024-01-1304:10:00.000,162.24767,N/A,288.57251,5.3980198
2024-01-1304:11:00.000,163.55233,N/A,280.16580,4.5063400
2024-01-1304:12:00.000,25.072333,N/A,274.46286,3.7976201
2024-01-1304:13:00.000,4.0970000,N/A,270.34625,3.2431300
2024-01-1304:14:00.000,4.0193333,N/A,267.21402,2.8090000
2024-01-1304:15:00.000,5.6230000,N/A,264.72604,2.4666500
2024-01-1304:16:00.000,3.9313333,N/A,262.67914,2.1935401
2024-01-1304:17:00.000,1.9403333,N/A,260.94565,1.9743100
2024-01-1304:18:00.000,2.2483333,N/A,259.44183,1.7964300
2024-01-1304:19:00.000,1.9280000,N/A,258.11047,1.6512500
2024-01-1304:20:00.000,2.1986667,N/A,256.91125,1.5314600
2024-01-1304:21:00.000,1.6043333,N/A,255.81493,1.4321899
2024-01-1304:22:00.000,1.7893333,N/A,254.79968,1.3505900
2024-01-1304:23:00.000,1.2380000,N/A,253.84886,1.2826300
2024-01-1304:24:00.000,1.2710000,N/A,252.94948,1.2275200
2024-01-1304:25:00.000,1.1803333,N/A,252.09116,1.1831000
2024-01-1304:26:00.000,1.0980000,0.000000e+0,251.26546,1.1488500
2024-01-1304:27:00.000,1.3540000,0.000000e+0,250.46529,1.1233500
2024-01-1304:28:00.000,1.1453333,N/A,249.68460,1.1064500
2024-01-1304:29:00.000,1.0896667,N/A,248.91811,1.0980500
2024-01-1304:30:00.000,1.2326667,N/A,248.16103,1.0978900
2024-01-1304:31:00.000,1.0868635,0.000000e+0,247.40884,1.1065900
2024-01-1304:32:00.000,1.2426667,N/A,246.65730,1.1247500
2024-01-1304:33:00.000,1.1260000,N/A,245.90211,1.1531800
2024-01-1304:34:00.000,1.0656667,N/A,245.13885,1.1925700
2024-01-1304:35:00.000,1.2713333,N/A,244.36288,1.2448000
2024-01-1304:36:00.000,1.2650000,N/A,243.56905,1.3117100
2024-01-1304:37:00.000,1.5416667,N/A,242.75153,1.3953500
2024-01-1304:38:00.000,1.4433333,N/A,241.90363,1.4992100
2024-01-1304:39:00.000,1.6590000,N/A,241.01733,1.6275400
2024-01-1304:40:00.000,1.5400000,N/A,240.08289,1.7857500
2024-01-1304:41:00.000,1.7346667,N/A,239.08820,1.9822500
2024-01-1304:42:00.000,2.0310000,N/A,238.01778,2.2271800
2024-01-1304:43:00.000,2.1250000,N/A,236.85159,2.5373299
2024-01-1304:44:00.000,5.2073333,N/A,235.56288,2.9352100
2024-01-1304:45:00.000,31.269667,N/A,234.11508,3.4519601
2024-01-1304:46:00.000,132.18000,N/A,232.45682,4.1347599
2024-01-1304:47:00.000,144.50633,N/A,230.51357,5.0546198
2024-01-1304:48:00.000,42.680889,N/A,228.17317,6.3222198
2024-01-1304:49:00.000,1.9106667,N/A,225.25958,8.1044397
2024-01-1304:50:00.000,1.8263333,N/A,221.48264,10.620600
2024-01-1304:51:00.000,1.8606667,N/A,216.33736,14.095740
2024-01-1304:52:00.000,1.8623333,N/A,208.89761,18.518881
2024-01-1304:53:00.000,1.8330000,N/A,197.43256,23.002350
2024-01-1304:54:00.000,1.8096667,N/A,179.16264,25.416130
2024-01-1304:55:00.000,1.7626667,N/A,152.94301,24.024420
2024-01-1304:56:00.000,1.8003333,0.000000e+0,126.10550,19.962290
2024-01-1304:57:00.000,1.8743333,N/A,106.89017,15.377800
2024-01-1304:58:00.000,2.7601481,N/A,94.807251,11.545820
2024-01-1304:59:00.000,N/A,N/A,87.017502,8.6303797
2024-01-1305:00:00.000,N/A,N/A,81.669281,6.5511398
2024-01-1305:01:00.000,N/A,N/A,77.767960,5.1236701
2024-01-1305:02:00.000,4.2514667,2.4212000,74.773880,4.1196399
2024-01-1305:03:00.000,1.9226667,0.65900000,72.378906,3.3862100
2024-01-1305:04:00.000,1.8433333,0.64300000,70.397209,2.8350799
2024-01-1305:05:00.000,1.6273333,0.53533333,68.711014,2.4149899
2024-01-1305:06:00.000,1.5010000,0.54766667,67.242371,2.0909100
2024-01-1305:07:00.000,1.3230000,0.52700000,65.937813,1.8387200
2024-01-1305:08:00.000,1.2383333,0.51966667,64.759377,1.6402500
2024-01-1305:09:00.000,1.1193333,0.45766667,63.679401,1.4827900
2024-01-1305:10:00.000,0.99166667,0.39266667,62.677170,1.3575500
2024-01-1305:11:00.000,1.0433333,0.47133333,61.736790,1.2585800
2024-01-1305:12:00.000,1.0083333,0.48133333,60.845821,1.1809700
2024-01-1305:13:00.000,0.94566667,0.44266667,59.994289,1.1209500
2024-01-1305:14:00.000,0.86733333,0.39533333,59.174030,1.0762500
2024-01-1305:15:00.000,0.92900000,0.43533333,58.378181,1.0446500
2024-01-1305:16:00.000,1.0000000,0.48533333,57.600868,1.0254900
2024-01-1305:17:00.000,1.0086667,0.48966667,56.836899,1.0184200
2024-01-1305:18:00.000,0.97200000,0.45766667,56.081570,1.0227500
2024-01-1305:19:00.000,0.91733333,0.41733333,55.330441,1.0382600
2024-01-1305:20:00.000,0.98766667,0.47133333,54.579262,1.0663800
2024-01-1305:21:00.000,1.0550000,0.51033333,53.823738,1.1079201
2024-01-1305:22:00.000,1.0256667,0.45733333,53.059479,1.1639700
2024-01-1305:23:00.000,1.0003333,0.42266667,52.281738,1.2367400
2024-01-1305:24:00.000,1.1053333,0.49200000,51.485321,1.3280900
2024-01-1305:25:00.000,1.1280000,0.49400000,50.664299,1.4408700
2024-01-1305:26:00.000,1.3333333,0.52033333,49.811810,1.5779300
2024-01-1305:27:00.000,1.3913333,0.50233333,48.919628,1.7417500
2024-01-1305:28:00.000,1.5456667,0.56966667,47.977730,1.9363600
2024-01-1305:29:00.000,1.6303333,0.62900000,46.973579,2.1652999
2024-01-1305:30:00.000,1.7016667,0.61100000,45.891178,2.4342201
2024-01-1305:31:00.000,1.8320000,0.65166667,44.709641,2.7479300
2024-01-1305:32:00.000,6.0213333,2.9276667,43.401039,3.1130700
2024-01-1305:33:00.000,71.786667,48.517333,41.927071,3.5385201
2024-01-1305:34:00.000,68.929000,53.184000,40.233662,4.0358300
2024-01-1305:35:00.000,182.02900,160.15633,38.241982,4.6171298
2024-01-1305:36:00.000,137.02467,118.40867,35.832722,5.2827702
2024-01-1305:37:00.000,130.26267,116.76767,32.817322,6.0156598
2024-01-1305:38:00.000,41.139667,36.959333,28.882650,6.7741499
2024-01-1305:39:00.000,2.8363333,1.6540000,23.479309,7.4895701
2024-01-1305:40:00.000,2.2890000,1.0850000,15.593230,8.0583801
2024-01-1305:41:00.000,2.0953333,0.87600000,3.3384700,8.3612499
2024-01-1305:42:00.000,2.8330000,1.5740000,343.86212,8.3093395
2024-01-1305:43:00.000,4.0130000,2.6736667,316.86713,7.8962402
2024-01-1305:44:00.000,80.573000,73.365333,290.82169,7.2093601
2024-01-1305:45:00.000,127.37067,112.14467,272.79922,6.3817101
2024-01-1305:46:00.000,156.92567,139.62233,261.49478,5.5365601
2024-01-1305:47:00.000,128.63067,107.22533,254.14693,4.7579498
2024-01-1305:48:00.000,32.660000,21.091333,249.05565,4.0860100
2024-01-1305:49:00.000,11.991667,6.0846667,245.31223,3.5277500
2024-01-1305:50:00.000,2.3310000,1.0476667,242.42058,3.0706401
2024-01-1305:51:00.000,2.6860000,1.4470000,240.09523,2.6967800
2024-01-1305:52:00.000,1.7053333,0.71166667,238.16269,2.3901999
2024-01-1305:53:00.000,1.7876667,0.84766667,236.51230,2.1382899
2024-01-1305:54:00.000,1.6333333,0.74333333,235.07042,1.9301900
2024-01-1305:55:00.000,1.5346667,0.74000000,233.78625,1.7578800
2024-01-1305:56:00.000,1.6330000,0.89433333,232.62363,1.6149400
2024-01-1305:57:00.000,1.2783333,0.64566667,231.55605,1.4957500
2024-01-1305:58:00.000,1.4703333,0.85333333,230.56358,1.3963400
2024-01-1305:59:00.000,1.0583333,0.49400000,229.63094,1.3142600
2024-01-1306:00:00.000,1.1420000,0.61533333,228.74608,1.2469600
2024-01-1306:01:00.000,1.1543333,0.64300000,227.89932,1.1926301
2024-01-1306:02:00.000,1.0346667,0.55266667,227.08272,1.1498899
2024-01-1306:03:00.000,1.1300000,0.64833333,226.28958,1.1171800
2024-01-1306:04:00.000,1.1616667,0.65600000,225.51411,1.0942600
2024-01-1306:05:00.000,1.2136667,0.70633333,224.75124,1.0805600
2024-01-1306:06:00.000,1.2716667,0.78100000,223.99623,1.0761700
2024-01-1306:07:00.000,1.1046667,0.62033333,223.24474,1.0801899
2024-01-1306:08:00.000,1.1710000,0.65033333,222.49248,1.0932900
2024-01-1306:09:00.000,1.2220000,0.69766667,221.73514,1.1159101
2024-01-1306:10:00.000,1.1850000,0.69066667,220.96826,1.1480600
2024-01-1306:11:00.000,1.1756667,0.62000000,220.18703,1.1913600
2024-01-1306:12:00.000,1.1680000,0.60866667,219.38609,1.2461500
2024-01-1306:13:00.000,1.4230000,0.78500000,218.55940,1.3143800
2024-01-1306:14:00.000,1.3423333,0.65866667,217.69987,1.3981600
2024-01-1306:15:00.000,1.6406667,0.86166667,216.79895,1.5000200
2024-01-1306:16:00.000,1.3986667,0.63433333,215.84622,1.6245900
2024-01-1306:17:00.000,1.5740000,0.68966667,214.82858,1.7772700
2024-01-1306:18:00.000,1.6036667,0.68400000,213.72925,1.9667000
2024-01-1306:19:00.000,1.8000000,0.76100000,212.52621,2.2042501
2024-01-1306:20:00.000,2.0683333,0.85300000,211.18996,2.5068200
2024-01-1306:21:00.000,5.5643333,2.6696667,209.67969,2.8987501
2024-01-1306:22:00.000,61.927667,43.081667,207.93761,3.4155500
2024-01-1306:23:00.000,58.162667,47.957000,205.87888,4.1108999
2024-01-1306:24:00.000,166.40033,150.45833,203.37407,5.0688000
2024-01-1306:25:00.000,26.703667,23.129000,200.21698,6.4208202
2024-01-1306:26:00.000,1.9726667,0.76000000,196.06175,8.3502197
2024-01-1306:27:00.000,1.7803333,0.64033333,190.29546,11.067370
2024-01-1306:28:00.000,1.7130000,0.60733333,181.77931,14.688910
2024-01-1306:29:00.000,1.8520000,0.62700000,168.42165,18.820681
2024-01-1306:30:00.000,1.8113333,0.61266667,147.37819,21.840450
2024-01-1306:31:00.000,1.8423333,0.27200000,119.71577,21.810881
2024-01-1306:32:00.000,1.7636667,N/A,94.933517,18.779449
2024-01-1306:33:00.000,1.8793333,N/A,78.373322,14.623260
2024-01-1306:34:00.000,4.0743333,N/A,67.974487,10.964840
2024-01-1306:35:00.000,59.441667,N/A,61.137840,8.2012701
2024-01-1306:36:00.000,100.52233,N/A,56.345280,6.2499499
2024-01-1306:37:00.000,18.999667,N/A,52.786591,4.8989401
2024-01-1306:38:00.000,3.8576667,N/A,50.015499,3.9446101
2024-01-1306:39:00.000,1.8883333,N/A,47.772469,3.2511599
2024-01-1306:40:00.000,1.6620000,N/A,45.898319,2.7345600
2024-01-1306:41:00.000,1.5126667,N/A,44.290630,2.3428400
2024-01-1306:42:00.000,1.4110000,N/A,42.880810,2.0416000
2024-01-1306:43:00.000,1.2266667,N/A,41.621220,1.8059200
2024-01-1306:44:00.000,1.1320000,N/A,40.477741,1.6195800
2024-01-1306:45:00.000,1.0916667,N/A,39.425282,1.4712600
2024-01-1306:46:00.000,1.0586667,N/A,38.444889,1.3523700
2024-01-1306:47:00.000,0.95066667,N/A,37.521950,1.2574800
2024-01-1306:48:00.000,0.89233333,N/A,36.644920,1.1830200
2024-01-1306:49:00.000,0.95100000,N/A,35.804470,1.1265200
2024-01-1306:50:00.000,0.96533333,N/A,34.992908,1.0861400
2024-01-1306:51:00.000,0.94800000,N/A,34.203751,1.0604500
2024-01-1306:52:00.000,0.91066667,N/A,33.431358,1.0481600
2024-01-1306:53:00.000,0.91833333,N/A,32.670719,1.0481800
2024-01-1306:54:00.000,1.0363333,N/A,31.917240,1.0600700
2024-01-1306:55:00.000,1.0446667,N/A,31.166559,1.0856301
2024-01-1306:56:00.000,0.95600000,N/A,30.414419,1.1237500
2024-01-1306:57:00.000,0.97833333,N/A,29.656530,1.1764700
2024-01-1306:58:00.000,1.1176667,N/A,28.888380,1.2438101
2024-01-1306:59:00.000,1.3250000,N/A,28.105110,1.3269200
2024-01-1307:00:00.000,1.7746667,N/A,27.301300,1.4277000
2024-01-1307:01:00.000,6.0143333,N/A,26.470760,1.5461100
2024-01-1307:02:00.000,73.091000,N/A,25.606220,1.6831100
2024-01-1307:03:00.000,42.498333,N/A,24.698931,1.8381500
2024-01-1307:04:00.000,26.809667,N/A,23.738119,2.0110800
2024-01-1307:05:00.000,16.391667,N/A,22.710239,2.2027700
2024-01-1307:06:00.000,6.7216667,N/A,21.597891,2.4159999
2024-01-1307:07:00.000,3.8346667,N/A,20.378139,2.6531899
2024-01-1307:08:00.000,7.8473333,N/A,19.020100,2.9173300
2024-01-1307:09:00.000,48.093667,N/A,17.481020,3.2131100
2024-01-1307:10:00.000,81.943667,N/A,15.699950,3.5502300
2024-01-1307:11:00.000,248.63100,N/A,13.586940,3.9399099
2024-01-1307:12:00.000,171.81867,N/A,11.004040,4.3916202
2024-01-1307:13:00.000,293.57900,N/A,7.7298398,4.9081602
2024-01-1307:14:00.000,218.42700,N/A,3.3900101,5.4815698
2024-01-1307:15:00.000,211.40067,0.000000e+0,357.31592,6.0935898
2024-01-1307:16:00.000,65.095000,0.000000e+0,348.25974,6.7055802
2024-01-1307:17:00.000,6.2943333,N/A,333.96237,7.2536302
2024-01-1307:18:00.000,3.0923333,N/A,311.68234,7.6470499
2024-01-1307:19:00.000,1.8160000,N/A,283.73843,7.7902398
2024-01-1307:20:00.000,5.0436667,N/A,260.06281,7.6238799
2024-01-1307:21:00.000,16.847333,N/A,244.58226,7.1624599
2024-01-1307:22:00.000,165.74133,N/A,234.83295,6.4887800
2024-01-1307:23:00.000,124.18033,N/A,228.36496,5.7192001
2024-01-1307:24:00.000,90.536333,N/A,223.79050,4.9569201
2024-01-1307:25:00.000,83.578667,N/A,220.36832,4.2671599
2024-01-1307:26:00.000,8.0706667,N/A,217.68726,3.6752000
2024-01-1307:27:00.000,2.5410000,N/A,215.50623,3.1806400
2024-01-1307:28:00.000,1.8596667,N/A,213.67633,2.7722700
2024-01-1307:29:00.000,1.9476667,N/A,212.10120,2.4372001
2024-01-1307:30:00.000,1.5403333,N/A,210.71587,2.1625199
2024-01-1307:31:00.000,1.5113333,N/A,209.47504,1.9376500
2024-01-1307:32:00.000,1.4253333,N/A,208.34618,1.7528000
2024-01-1307:33:00.000,1.2910000,N/A,207.30519,1.6009600
2024-01-1307:34:00.000,1.3073333,N/A,206.33388,1.4756000
2024-01-1307:35:00.000,1.1193333,N/A,205.41812,1.3726000
2024-01-1307:36:00.000,1.0666667,N/A,204.54675,1.2879800
2024-01-1307:37:00.000,0.98966667,N/A,203.71071,1.2194300
2024-01-1307:38:00.000,1.0673333,N/A,202.90250,1.1649700
2024-01-1307:39:00.000,1.1690000,N/A,202.11575,1.1229800
2024-01-1307:40:00.000,1.1183333,N/A,201.34497,1.0921299
2024-01-1307:41:00.000,1.0736667,N/A,200.58517,1.0718100
2024-01-1307:42:00.000,1.0906667,N/A,199.83182,1.0615200
2024-01-1307:43:00.000,1.1873333,N/A,199.08054,1.0606400
2024-01-1307:44:00.000,1.1856667,N/A,198.32710,1.0684400
2024-01-1307:45:00.000,1.0253333,N/A,197.56714,1.0855000
2024-01-1307:46:00.000,1.0860000,N/A,196.79610,1.1115201
2024-01-1307:47:00.000,1.0336667,N/A,196.00902,1.1468500
2024-01-1307:48:00.000,1.0973333,N/A,195.20036,1.1921600
2024-01-1307:49:00.000,1.2153333,N/A,194.36374,1.2479300
2024-01-1307:50:00.000,1.1556667,N/A,193.49165,1.3164500
2024-01-1307:51:00.000,1.4960000,N/A,192.57500,1.4002301
2024-01-1307:52:00.000,1.3170000,N/A,191.60257,1.5025700
2024-01-1307:53:00.000,1.5553333,N/A,190.56020,1.6292700
2024-01-1307:54:00.000,1.5480000,N/A,189.42960,1.7874100
2024-01-1307:55:00.000,1.8096667,N/A,188.18655,1.9877800
2024-01-1307:56:00.000,1.9076667,N/A,186.79839,2.2463000
2024-01-1307:57:00.000,1.9793333,N/A,185.21951,2.5852699
2024-01-1307:58:00.000,9.7190000,N/A,183.38461,3.0369699
2024-01-1307:59:00.000,31.107667,N/A,181.19669,3.6523099
2024-01-1308:00:00.000,154.86000,N/A,178.50574,4.5110202
2024-01-1308:01:00.000,67.609667,N/A,175.06886,5.7466102
2024-01-1308:02:00.000,2.3960000,N/A,170.47131,7.5651798
2024-01-1308:03:00.000,1.8643333,N/A,163.96510,10.211160
2024-01-1308:04:00.000,1.8936667,N/A,154.14983,13.847390
2024-01-1308:05:00.000,1.8386667,N/A,138.56119,18.177380
2024-01-1308:06:00.000,1.7420000,N/A,114.77402,21.544170
2024-01-1308:07:00.000,1.8436667,N/A,86.859482,21.711069
2024-01-1308:08:00.000,1.8116667,N/A,64.711807,18.523451
2024-01-1308:09:00.000,1.8640000,N/A,50.514740,14.192780
2024-01-1308:10:00.000,4.3076667,N/A,41.515079,10.507670
2024-01-1308:11:00.000,40.097000,N/A,35.472511,7.8274999
2024-01-1308:12:00.000,25.830333,N/A,31.151180,5.9740300
2024-01-1308:13:00.000,2.1053333,N/A,27.888470,4.6913099
2024-01-1308:14:00.000,1.7996667,N/A,25.313101,3.7823000
2024-01-1308:15:00.000,1.6546667,N/A,23.205219,3.1204600
2024-01-1308:16:00.000,1.5940000,N/A,21.427780,2.6283500
2024-01-1308:17:00.000,1.4990000,N/A,19.891350,2.2548699
2024-01-1308:18:00.000,1.3063333,N/A,18.535280,1.9638200
2024-01-1308:19:00.000,1.1803333,N/A,17.317020,1.7333100
2024-01-1308:20:00.000,1.1013333,N/A,16.205820,1.5477400
2024-01-1308:21:00.000,0.99800000,N/A,15.178850,1.4028600
2024-01-1308:22:00.000,0.92666667,N/A,14.218750,1.2882700
2024-01-1308:23:00.000,0.97300000,N/A,13.312010,1.2019500
2024-01-1308:24:00.000,0.96400000,N/A,12.447920,1.1397500
2024-01-1308:25:00.000,0.91933333,N/A,11.617720,1.0970900
2024-01-1308:26:00.000,0.87700000,N/A,10.814180,1.0700800
2024-01-1308:27:00.000,0.94966667,N/A,10.031100,1.0582300
2024-01-1308:28:00.000,0.96800000,N/A,9.2630901,1.0593500
2024-01-1308:29:00.000,1.0026667,N/A,8.5052900,1.0713500
2024-01-1308:30:00.000,0.92133333,N/A,7.7531900,1.0950400
2024-01-1308:31:00.000,0.97566667,N/A,7.0025001,1.1320100
2024-01-1308:32:00.000,1.0826667,N/A,6.2489500,1.1815500
2024-01-1308:33:00.000,1.3473333,N/A,5.4882002,1.2422800
2024-01-1308:34:00.000,2.0026667,N/A,4.7156401,1.3133200
2024-01-1308:35:00.000,4.7023333,N/A,3.9262500,1.3975000
2024-01-1308:36:00.000,43.924333,N/A,3.1143899,1.4959300
2024-01-1308:37:00.000,115.13167,N/A,2.2735500,1.6088200
2024-01-1308:38:00.000,232.38000,N/A,1.3960201,1.7343600
2024-01-1308:39:00.000,180.26167,N/A,0.47246000,1.8688101
2024-01-1308:40:00.000,206.49333,N/A,359.49127,2.0113299
2024-01-1308:41:00.000,110.55000,N/A,358.43781,2.1625199
2024-01-1308:42:00.000,52.605000,N/A,357.29306,2.3255799
2024-01-1308:43:00.000,20.664667,N/A,356.03177,2.5024800
2024-01-1308:44:00.000,5.2696667,N/A,354.61975,2.6968000
2024-01-1308:45:00.000,7.7540000,N/A,353.00906,2.9129801
2024-01-1308:46:00.000,24.411000,N/A,351.13074,3.1606100
2024-01-1308:47:00.000,113.53467,N/A,348.88181,3.4528601
2024-01-1308:48:00.000,97.238667,N/A,346.10190,3.8057001
2024-01-1308:49:00.000,244.83600,N/A,342.52957,4.2371502
2024-01-1308:50:00.000,152.46867,N/A,337.71463,4.7646298
2024-01-1308:51:00.000,222.13667,0.000000e+0,330.83917,5.4021301
2024-01-1308:52:00.000,128.40867,N/A,320.37012,6.1592398
2024-01-1308:53:00.000,6.2813333,N/A,303.69098,7.0252299
2024-01-1308:54:00.000,1.8936667,N/A,278.78796,7.9450498
2024-01-1308:55:00.000,1.7113333,N/A,251.15530,8.7882795
2024-01-1308:56:00.000,1.8103333,N/A,230.23747,9.3436899
2024-01-1308:57:00.000,1.8543333,N/A,216.97546,9.3992205
2024-01-1308:58:00.000,1.9506667,N/A,208.51546,8.8849802
2024-01-1308:59:00.000,28.073000,N/A,202.78200,7.9390402
2024-01-1309:00:00.000,76.578000,N/A,198.64694,6.8118701
2024-01-1309:01:00.000,98.249667,N/A,195.50294,5.7180099
2024-01-1309:02:00.000,21.334667,N/A,193.00705,4.7715101
2024-01-1309:03:00.000,5.9046667,N/A,190.95461,3.9976101
2024-01-1309:04:00.000,1.7710000,N/A,189.21715,3.3794000
