date,gamma,elecro,lon,L
2024-02-1823:31:00.000,8.9376667,N/A,334.86716,2.8260200
2024-02-1823:32:00.000,30.166667,N/A,333.01630,2.5462101
2024-02-1823:33:00.000,77.406000,0.000000e+0,331.42563,2.3149400
2024-02-1823:34:00.000,147.20000,N/A,330.02853,2.1202700
2024-02-1823:35:00.000,213.52033,0.000000e+0,328.77872,1.9549600
2024-02-1823:36:00.000,191.80700,N/A,327.64291,1.8130100
2024-02-1823:37:00.000,179.36200,N/A,326.59656,1.6904600
2024-02-1823:38:00.000,194.74733,N/A,325.62112,1.5839601
2024-02-1823:39:00.000,204.52333,N/A,324.70227,1.4918801
2024-02-1823:40:00.000,213.20867,N/A,323.82861,1.4119400
2024-02-1823:41:00.000,170.78500,N/A,322.99103,1.3426700
2024-02-1823:42:00.000,126.84267,N/A,322.18188,1.2833400
2024-02-1823:43:00.000,73.537667,N/A,321.39481,1.2334501
2024-02-1823:44:00.000,22.196333,N/A,320.62421,1.1926500
2024-02-1823:45:00.000,7.4993333,N/A,319.86514,1.1604400
2024-02-1823:46:00.000,2.6630000,N/A,319.11304,1.1393501
2024-02-1823:47:00.000,1.4920000,N/A,318.36356,1.1282099
2024-02-1823:48:00.000,1.2493333,N/A,317.61249,1.1262500
2024-02-1823:49:00.000,1.2010000,N/A,316.85553,1.1347200
2024-02-1823:50:00.000,1.0996667,N/A,316.08817,1.1572200
2024-02-1823:51:00.000,1.1173333,0.000000e+0,315.30560,1.1955000
2024-02-1823:52:00.000,1.0943333,N/A,314.50235,1.2517101
2024-02-1823:53:00.000,1.1410000,N/A,313.67224,1.3306900
2024-02-1823:54:00.000,1.1450000,N/A,312.80798,1.4345300
2024-02-1823:55:00.000,1.2550000,N/A,311.90079,1.5732300
2024-02-1823:56:00.000,1.3573333,N/A,310.93982,1.7546800
2024-02-1823:57:00.000,1.4390000,N/A,309.91153,1.9871300
2024-02-1823:58:00.000,1.5746667,N/A,308.79831,2.2901900
2024-02-1823:59:00.000,1.6816667,N/A,307.57715,2.6899900
2024-02-1900:00:00.000,1.7946667,N/A,306.21689,3.2354100
2024-02-1900:01:00.000,3.8546667,N/A,304.67432,3.9958100
2024-02-1900:02:00.000,5.8167429,N/A,302.88791,5.1029201
2024-02-1900:03:00.000,2.4432593,N/A,300.76651,6.8257399
2024-02-1900:04:00.000,2.8560000,N/A,298.17029,9.7174997
2024-02-1900:05:00.000,2.9183333,N/A,294.87402,15.016340
2024-02-1900:06:00.000,3.5163333,N/A,290.49612,26.013000
2024-02-1900:07:00.000,3.0223333,N/A,284.35254,53.899540
2024-02-1900:08:00.000,3.1453333,N/A,275.16290,140.95599
2024-02-1900:09:00.000,3.4183333,N/A,260.61115,257.89178
2024-02-1900:10:00.000,3.0426667,N/A,237.96159,115.71572
2024-02-1900:11:00.000,3.1250000,N/A,209.87538,47.440411
2024-02-1900:12:00.000,2.7010000,N/A,186.43678,24.486931
2024-02-1900:13:00.000,2.1820000,N/A,171.21979,14.813620
2024-02-1900:14:00.000,4.9756667,N/A,161.64185,9.8633699
2024-02-1900:15:00.000,44.856333,N/A,155.27794,6.9742999
2024-02-1900:16:00.000,33.722667,N/A,150.76881,5.1962500
2024-02-1900:17:00.000,1.8780000,N/A,147.38976,4.0590601
2024-02-1900:18:00.000,1.8983333,N/A,144.73848,3.2845099
2024-02-1900:19:00.000,1.7033333,N/A,142.57886,2.7294199
2024-02-1900:20:00.000,1.5476667,N/A,140.76483,2.3191099
2024-02-1900:21:00.000,1.3993333,N/A,139.20175,2.0092800
2024-02-1900:22:00.000,1.2966667,N/A,137.82578,1.7718700
2024-02-1900:23:00.000,1.1750000,N/A,136.59232,1.5861900
2024-02-1900:24:00.000,1.0896667,N/A,135.46928,1.4399900
2024-02-1900:25:00.000,1.0273333,0.000000e+0,134.43298,1.3237600
2024-02-1900:26:00.000,0.94866667,0.000000e+0,133.46542,1.2316500
2024-02-1900:27:00.000,0.91200000,0.000000e+0,132.55264,1.1584600
2024-02-1900:28:00.000,0.91766667,N/A,131.68362,1.1015700
2024-02-1900:29:00.000,0.90300000,N/A,130.84937,1.0582900
2024-02-1900:30:00.000,0.85200000,N/A,130.04243,1.0270000
2024-02-1900:31:00.000,0.90666667,N/A,129.25656,1.0070400
2024-02-1900:32:00.000,0.86000000,N/A,128.48621,0.99721998
2024-02-1900:33:00.000,0.89566667,N/A,127.72644,0.99787003
2024-02-1900:34:00.000,0.92566667,N/A,126.97271,1.0085700
2024-02-1900:35:00.000,0.91100000,N/A,126.22067,1.0308900
2024-02-1900:36:00.000,0.91300000,N/A,125.46602,1.0647600
2024-02-1900:37:00.000,0.90166667,N/A,124.70439,1.1133900
2024-02-1900:38:00.000,0.96600000,N/A,123.93117,1.1789700
2024-02-1900:39:00.000,0.99200000,N/A,123.14132,1.2652400
2024-02-1900:40:00.000,1.1340000,N/A,122.32920,1.3779600
2024-02-1900:41:00.000,1.2046667,N/A,121.48833,1.5242100
2024-02-1900:42:00.000,1.2950000,N/A,120.61100,1.7145200
2024-02-1900:43:00.000,1.4873333,N/A,119.68793,1.9642900
2024-02-1900:44:00.000,1.6093333,N/A,118.70758,2.2966101
2024-02-1900:45:00.000,1.7503333,N/A,117.65537,2.7507200
2024-02-1900:46:00.000,1.9330000,N/A,116.51242,3.3834801
2024-02-1900:47:00.000,15.168000,N/A,115.25372,4.2844601
2024-02-1900:48:00.000,6.3183333,N/A,113.84534,5.5958600
2024-02-1900:49:00.000,2.2223333,N/A,112.23987,7.6321998
2024-02-1900:50:00.000,2.1716667,N/A,110.36911,11.128640
2024-02-1900:51:00.000,2.5506667,N/A,108.13139,17.407450
2024-02-1900:52:00.000,3.2390000,N/A,105.36877,28.739990
2024-02-1900:53:00.000,2.8856667,N/A,101.82415,46.273899
2024-02-1900:54:00.000,3.2286667,N/A,97.056137,58.664520
2024-02-1900:55:00.000,3.3493333,N/A,90.264778,49.029881
2024-02-1900:56:00.000,N/A,N/A,79.953270,32.355980
2024-02-1900:57:00.000,N/A,N/A,63.553162,20.917540
2024-02-1900:58:00.000,N/A,N/A,38.961029,14.328500
2024-02-1900:59:00.000,N/A,N/A,11.305670,10.347520
2024-02-1901:00:00.000,N/A,N/A,350.11429,7.8345900
2024-02-1901:01:00.000,N/A,N/A,336.62881,6.1481199
2024-02-1901:02:00.000,100.01367,90.419333,328.03281,4.9598598
2024-02-1901:03:00.000,8.4256667,4.8916667,322.21786,4.1008000
2024-02-1901:04:00.000,2.6886667,0.97333333,318.03180,3.4700301
2024-02-1901:05:00.000,4.5363333,3.3656667,314.85422,2.9959800
2024-02-1901:06:00.000,12.138667,10.086333,312.33521,2.6295300
2024-02-1901:07:00.000,30.356333,25.381000,310.26630,2.3392799
2024-02-1901:08:00.000,40.389333,32.917667,308.51678,2.1053901
2024-02-1901:09:00.000,145.46400,109.95300,307.00095,1.9151800
2024-02-1901:10:00.000,160.06267,79.665500,305.66046,1.7587600
2024-02-1901:11:00.000,171.06400,N/A,304.45425,1.6296200
2024-02-1901:12:00.000,186.18367,N/A,303.35254,1.5220300
2024-02-1901:13:00.000,271.04900,0.000000e+0,302.33316,1.4325401
2024-02-1901:14:00.000,343.63700,0.000000e+0,301.37918,1.3591501
2024-02-1901:15:00.000,330.72700,0.000000e+0,300.47748,1.2991800
2024-02-1901:16:00.000,258.08633,N/A,299.61755,1.2509600
2024-02-1901:17:00.000,193.95517,N/A,298.79083,1.2144400
2024-02-1901:18:00.000,133.78967,N/A,297.99020,1.1878300
2024-02-1901:19:00.000,78.684333,N/A,297.20956,1.1717000
2024-02-1901:20:00.000,21.469000,0.000000e+0,296.44357,1.1653600
2024-02-1901:21:00.000,4.3176667,N/A,295.68750,1.1683000
2024-02-1901:22:00.000,2.0193333,N/A,294.93680,1.1812500
2024-02-1901:23:00.000,1.7746667,0.000000e+0,294.18726,1.2049600
2024-02-1901:24:00.000,1.6716667,N/A,293.43460,1.2397100
2024-02-1901:25:00.000,1.6000000,N/A,292.67450,1.2860600
2024-02-1901:26:00.000,1.5453333,N/A,291.90234,1.3463600
2024-02-1901:27:00.000,1.5066667,N/A,291.11313,1.4209300
2024-02-1901:28:00.000,1.5410000,N/A,290.30115,1.5147300
2024-02-1901:29:00.000,1.6123333,N/A,289.45987,1.6308300
2024-02-1901:30:00.000,1.6463333,N/A,288.58154,1.7769200
2024-02-1901:31:00.000,1.7220000,N/A,287.65671,1.9619000
2024-02-1901:32:00.000,1.8463333,N/A,286.67368,2.1998601
2024-02-1901:33:00.000,1.9856667,N/A,285.61761,2.5098300
2024-02-1901:34:00.000,2.0375185,N/A,284.46924,2.9212401
2024-02-1901:35:00.000,N/A,N/A,283.20297,3.4758401
2024-02-1901:36:00.000,N/A,N/A,281.78397,4.2369399
2024-02-1901:37:00.000,N/A,N/A,280.16348,5.3108001
2024-02-1901:38:00.000,N/A,N/A,278.27106,6.9052501
2024-02-1901:39:00.000,N/A,N/A,276.00119,9.4180202
2024-02-1901:40:00.000,N/A,N/A,273.18930,13.602460
2024-02-1901:41:00.000,N/A,N/A,269.56570,20.980829
2024-02-1901:42:00.000,N/A,N/A,264.66431,34.681999
2024-02-1901:43:00.000,N/A,N/A,257.63419,58.360329
2024-02-1901:44:00.000,N/A,N/A,246.87675,80.449806
2024-02-1901:45:00.000,N/A,N/A,229.69463,68.895370
2024-02-1901:46:00.000,N/A,N/A,204.26425,43.203949
2024-02-1901:47:00.000,N/A,N/A,176.72511,26.279350
2024-02-1901:48:00.000,N/A,N/A,156.30383,17.000259
2024-02-1901:49:00.000,N/A,N/A,143.42915,11.673310
2024-02-1901:50:00.000,N/A,N/A,135.20184,8.3552799
2024-02-1901:51:00.000,N/A,N/A,129.60730,6.1995101
2024-02-1901:52:00.000,N/A,N/A,125.55923,4.8038902
2024-02-1901:53:00.000,N/A,N/A,122.47263,3.8565800
2024-02-1901:54:00.000,N/A,N/A,120.01638,3.1757100
2024-02-1901:55:00.000,N/A,N/A,117.99241,2.6671000
2024-02-1901:56:00.000,N/A,N/A,116.27601,2.2805200
2024-02-1901:57:00.000,N/A,N/A,114.78520,1.9831600
2024-02-1901:58:00.000,N/A,N/A,113.46395,1.7510900
2024-02-1901:59:00.000,N/A,N/A,112.27271,1.5679300
2024-02-1902:00:00.000,N/A,N/A,111.18272,1.4213500
2024-02-1902:01:00.000,N/A,N/A,110.17254,1.3048100
2024-02-1902:02:00.000,N/A,N/A,109.22577,1.2113000
2024-02-1902:03:00.000,N/A,N/A,108.32961,1.1377200
2024-02-1902:04:00.000,N/A,N/A,107.47381,1.0799000
2024-02-1902:05:00.000,N/A,N/A,106.65000,1.0365601
2024-02-1902:06:00.000,N/A,N/A,105.85120,1.0063300
2024-02-1902:07:00.000,N/A,N/A,105.07140,0.98716003
2024-02-1902:08:00.000,N/A,N/A,104.30533,0.98026001
2024-02-1902:09:00.000,N/A,N/A,103.54821,0.98405999
2024-02-1902:10:00.000,N/A,N/A,102.79557,0.99900001
2024-02-1902:11:00.000,N/A,N/A,102.04310,1.0269901
2024-02-1902:12:00.000,N/A,N/A,101.28650,1.0679100
2024-02-1902:13:00.000,N/A,N/A,100.52132,1.1252900
2024-02-1902:14:00.000,N/A,N/A,99.742821,1.2009500
2024-02-1902:15:00.000,N/A,N/A,98.945793,1.2998700
2024-02-1902:16:00.000,N/A,N/A,98.124313,1.4273500
2024-02-1902:17:00.000,N/A,N/A,97.271500,1.5902400
2024-02-1902:18:00.000,N/A,N/A,96.379173,1.7995000
2024-02-1902:19:00.000,N/A,N/A,95.437309,2.0691500
2024-02-1902:20:00.000,N/A,N/A,94.433411,2.4205000
2024-02-1902:21:00.000,N/A,N/A,93.351563,2.8845401
2024-02-1902:22:00.000,N/A,N/A,92.170952,3.5043900
2024-02-1902:23:00.000,N/A,N/A,90.863808,4.3326402
2024-02-1902:24:00.000,N/A,N/A,89.392059,5.4504199
2024-02-1902:25:00.000,N/A,N/A,87.702011,6.9954801
2024-02-1902:26:00.000,N/A,N/A,85.715462,9.1544704
2024-02-1902:27:00.000,N/A,N/A,83.314194,12.002680
2024-02-1902:28:00.000,N/A,N/A,80.311684,15.297170
2024-02-1902:29:00.000,N/A,N/A,76.398659,18.193331
2024-02-1902:30:00.000,N/A,N/A,71.033707,19.394760
2024-02-1902:31:00.000,N/A,N/A,63.219601,18.289499
2024-02-1902:32:00.000,N/A,N/A,51.103352,15.649980
2024-02-1902:33:00.000,N/A,N/A,31.859671,12.681010
2024-02-1902:34:00.000,N/A,N/A,5.0502801,10.074030
2024-02-1902:35:00.000,N/A,N/A,338.91190,8.0019703
2024-02-1902:36:00.000,N/A,N/A,320.69748,6.4083500
2024-02-1902:37:00.000,N/A,N/A,309.25555,5.1915302
2024-02-1902:38:00.000,N/A,N/A,301.82404,4.2700801
2024-02-1902:39:00.000,N/A,N/A,296.68127,3.5756600
2024-02-1902:40:00.000,N/A,N/A,292.90466,3.0492799
2024-02-1902:41:00.000,N/A,N/A,289.99060,2.6443501
2024-02-1902:42:00.000,N/A,N/A,287.64948,2.3273301
2024-02-1902:43:00.000,N/A,N/A,285.70554,2.0767701
2024-02-1902:44:00.000,1.4159524,0.000000e+0,284.04669,1.8765900
2024-02-1902:45:00.000,N/A,N/A,282.59842,1.7152600
2024-02-1902:46:00.000,N/A,N/A,281.30939,1.5846200
2024-02-1902:47:00.000,N/A,N/A,280.14304,1.4779500
2024-02-1902:48:00.000,N/A,N/A,279.07263,1.3911000
2024-02-1902:49:00.000,N/A,N/A,278.07809,1.3202900
2024-02-1902:50:00.000,N/A,N/A,277.14392,1.2634400
2024-02-1902:51:00.000,N/A,N/A,276.25806,1.2184900
2024-02-1902:52:00.000,N/A,N/A,275.41077,1.1845800
2024-02-1902:53:00.000,N/A,N/A,274.59402,1.1601300
2024-02-1902:54:00.000,N/A,N/A,273.80109,1.1445600
2024-02-1902:55:00.000,N/A,N/A,273.02621,1.1375000
2024-02-1902:56:00.000,N/A,N/A,272.26425,1.1389700
2024-02-1902:57:00.000,N/A,N/A,271.51056,1.1489600
2024-02-1902:58:00.000,N/A,N/A,270.76065,1.1681300
2024-02-1902:59:00.000,N/A,N/A,270.01050,1.1966300
2024-02-1903:00:00.000,N/A,N/A,269.25574,1.2363400
2024-02-1903:01:00.000,N/A,N/A,268.49194,1.2885900
2024-02-1903:02:00.000,N/A,N/A,267.71436,1.3556600
2024-02-1903:03:00.000,N/A,N/A,266.91776,1.4403400
2024-02-1903:04:00.000,N/A,N/A,266.09625,1.5460300
2024-02-1903:05:00.000,N/A,N/A,265.24286,1.6774499
2024-02-1903:06:00.000,N/A,N/A,264.34927,1.8422000
2024-02-1903:07:00.000,N/A,N/A,263.40536,2.0488300
2024-02-1903:08:00.000,N/A,N/A,262.39841,2.3109100
2024-02-1903:09:00.000,N/A,N/A,261.31219,2.6461599
2024-02-1903:10:00.000,N/A,N/A,260.12552,3.0826600
2024-02-1903:11:00.000,N/A,N/A,258.80984,3.6586001
2024-02-1903:12:00.000,N/A,N/A,257.32614,4.4318700
2024-02-1903:13:00.000,N/A,N/A,255.61903,5.4913201
2024-02-1903:14:00.000,N/A,N/A,253.60765,6.9943500
2024-02-1903:15:00.000,N/A,N/A,251.16916,9.2019501
2024-02-1903:16:00.000,N/A,N/A,248.10870,12.512620
2024-02-1903:17:00.000,N/A,N/A,244.10120,17.473610
2024-02-1903:18:00.000,N/A,N/A,238.57333,24.507420
2024-02-1903:19:00.000,N/A,N/A,230.46193,32.594490
2024-02-1903:20:00.000,N/A,N/A,217.79102,37.366070
2024-02-1903:21:00.000,N/A,N/A,197.66197,34.557140
2024-02-1903:22:00.000,N/A,N/A,170.25041,26.978470
2024-02-1903:23:00.000,N/A,N/A,144.58585,19.670090
2024-02-1903:24:00.000,N/A,N/A,127.13223,14.209540
2024-02-1903:25:00.000,N/A,N/A,116.20702,10.400370
2024-02-1903:26:00.000,N/A,N/A,109.08222,7.7116499
2024-02-1903:27:00.000,N/A,N/A,104.12541,5.8833399
2024-02-1903:28:00.000,N/A,N/A,100.46742,4.6478701
2024-02-1903:29:00.000,N/A,N/A,97.632919,3.7726800
2024-02-1903:30:00.000,N/A,N/A,95.347488,3.1245699
2024-02-1903:31:00.000,N/A,N/A,93.443848,2.6310699
2024-02-1903:32:00.000,N/A,N/A,91.814987,2.2518301
2024-02-1903:33:00.000,N/A,N/A,90.389542,1.9579200
2024-02-1903:34:00.000,N/A,N/A,89.118141,1.7273901
2024-02-1903:35:00.000,N/A,N/A,87.965561,1.5451900
2024-02-1903:36:00.000,N/A,N/A,86.905952,1.4002100
2024-02-1903:37:00.000,N/A,N/A,85.919861,1.2847800
2024-02-1903:38:00.000,N/A,N/A,84.992302,1.1939400
2024-02-1903:39:00.000,N/A,N/A,84.111481,1.1227800
2024-02-1903:40:00.000,N/A,N/A,83.267868,1.0687200
2024-02-1903:41:00.000,N/A,N/A,82.453659,1.0295399
2024-02-1903:42:00.000,N/A,N/A,81.662231,1.0030600
2024-02-1903:43:00.000,N/A,N/A,80.887863,0.98878998
2024-02-1903:44:00.000,N/A,N/A,80.125488,0.98697001
2024-02-1903:45:00.000,N/A,N/A,79.370461,0.99561000
2024-02-1903:46:00.000,N/A,N/A,78.618378,1.0160201
2024-02-1903:47:00.000,N/A,N/A,77.864952,1.0496100
2024-02-1903:48:00.000,N/A,N/A,77.105843,1.0966500
2024-02-1903:49:00.000,N/A,N/A,76.336517,1.1601900
2024-02-1903:50:00.000,N/A,N/A,75.552101,1.2421100
2024-02-1903:51:00.000,N/A,N/A,74.747147,1.3465600
2024-02-1903:52:00.000,N/A,N/A,73.915451,1.4778000
2024-02-1903:53:00.000,N/A,N/A,73.049690,1.6413000
2024-02-1903:54:00.000,N/A,N/A,72.141113,1.8438801
2024-02-1903:55:00.000,N/A,N/A,71.178909,2.0951700
2024-02-1903:56:00.000,N/A,N/A,70.149498,2.4058900
2024-02-1903:57:00.000,N/A,N/A,69.035431,2.7922201
2024-02-1903:58:00.000,N/A,N/A,67.813721,3.2708499
2024-02-1903:59:00.000,N/A,N/A,66.453407,3.8621099
2024-02-1904:00:00.000,N/A,N/A,64.911667,4.5906200
2024-02-1904:01:00.000,N/A,N/A,63.127399,5.4850302
2024-02-1904:02:00.000,N/A,N/A,61.010509,6.5583301
2024-02-1904:03:00.000,N/A,N/A,58.422829,7.7791800
2024-02-1904:04:00.000,N/A,N/A,55.142658,9.0466299
2024-02-1904:05:00.000,N/A,N/A,50.795429,10.175240
2024-02-1904:06:00.000,N/A,N/A,44.712570,10.910280
2024-02-1904:07:00.000,N/A,N/A,35.648071,11.029800
2024-02-1904:08:00.000,N/A,N/A,21.351919,10.486560
2024-02-1904:09:00.000,N/A,N/A,359.10770,9.4488697
2024-02-1904:10:00.000,N/A,N/A,331.23712,8.1845398
2024-02-1904:11:00.000,N/A,N/A,307.60443,6.9182601
2024-02-1904:12:00.000,N/A,N/A,292.12766,5.7795901
2024-02-1904:13:00.000,N/A,N/A,282.37012,4.8216300
2024-02-1904:14:00.000,N/A,N/A,275.89301,4.0505900
2024-02-1904:15:00.000,N/A,N/A,271.31091,3.4445100
2024-02-1904:16:00.000,N/A,N/A,267.88275,2.9704599
2024-02-1904:17:00.000,N/A,N/A,265.19699,2.5964301
2024-02-1904:18:00.000,N/A,N/A,263.01236,2.2994101
2024-02-1904:19:00.000,N/A,N/A,261.17966,2.0611200
2024-02-1904:20:00.000,N/A,N/A,259.60233,1.8681700
2024-02-1904:21:00.000,N/A,N/A,258.21533,1.7109200
2024-02-1904:22:00.000,N/A,N/A,256.97327,1.5814400
2024-02-1904:23:00.000,N/A,N/A,255.84351,1.4745400
2024-02-1904:24:00.000,N/A,N/A,254.80194,1.3857599
2024-02-1904:25:00.000,N/A,N/A,253.83031,1.3124100
2024-02-1904:26:00.000,N/A,N/A,252.91449,1.2522200
2024-02-1904:27:00.000,N/A,N/A,252.04327,1.2036099
2024-02-1904:28:00.000,N/A,N/A,251.20761,1.1647100
2024-02-1904:29:00.000,N/A,N/A,250.39999,1.1352299
2024-02-1904:30:00.000,N/A,N/A,249.61407,1.1144700
2024-02-1904:31:00.000,N/A,N/A,248.84431,1.1022000
2024-02-1904:32:00.000,N/A,N/A,248.08582,1.0982300
2024-02-1904:33:00.000,1.4015714,0.000000e+0,247.33398,1.1028399
2024-02-1904:34:00.000,1.0120000,N/A,246.58455,1.1164200
2024-02-1904:35:00.000,0.98233333,N/A,245.83325,1.1398300
2024-02-1904:36:00.000,0.98066667,N/A,245.07581,1.1735899
2024-02-1904:37:00.000,0.98966667,N/A,244.30769,1.2198400
2024-02-1904:38:00.000,1.0310000,N/A,243.52402,1.2788900
2024-02-1904:39:00.000,1.2326667,N/A,242.71935,1.3541200
2024-02-1904:40:00.000,1.1963333,N/A,241.88741,1.4475700
2024-02-1904:41:00.000,1.2893333,N/A,241.02083,1.5632200
2024-02-1904:42:00.000,1.3290000,N/A,240.11073,1.7061599
2024-02-1904:43:00.000,1.4700000,N/A,239.14615,1.8821100
2024-02-1904:44:00.000,1.6043333,N/A,238.11327,2.1016200
2024-02-1904:45:00.000,1.9560000,N/A,236.99426,2.3778901
2024-02-1904:46:00.000,1.8506667,N/A,235.76569,2.7297499
2024-02-1904:47:00.000,2.2413333,N/A,234.39577,3.1835599
2024-02-1904:48:00.000,25.083000,N/A,232.84047,3.7794001
2024-02-1904:49:00.000,92.552667,0.000000e+0,231.03676,4.5743198
2024-02-1904:50:00.000,18.641667,N/A,228.89130,5.6592302
2024-02-1904:51:00.000,2.8326667,N/A,226.26025,7.1740098
2024-02-1904:52:00.000,2.0973333,N/A,222.91153,9.3150797
2024-02-1904:53:00.000,2.3186667,N/A,218.45039,12.318120
2024-02-1904:54:00.000,2.5853333,N/A,212.16702,16.334270
2024-02-1904:55:00.000,3.2544444,N/A,202.73090,20.976820
2024-02-1904:56:00.000,N/A,N/A,187.75560,24.634701
2024-02-1904:57:00.000,N/A,N/A,164.59657,25.005079
2024-02-1904:58:00.000,N/A,N/A,136.49672,21.801319
2024-02-1904:59:00.000,N/A,N/A,113.56123,17.252020
2024-02-1905:00:00.000,N/A,N/A,98.774246,13.033120
2024-02-1905:01:00.000,N/A,N/A,89.447929,9.7368698
2024-02-1905:02:00.000,21.721600,19.178933,83.226738,7.3160701
2024-02-1905:03:00.000,37.865333,35.112333,78.802483,5.6394701
2024-02-1905:04:00.000,2.0946667,0.87000000,75.476860,4.4789600
2024-02-1905:05:00.000,1.7770000,0.56766667,72.860992,3.6462100
2024-02-1905:06:00.000,1.6520000,0.57966667,70.725883,3.0280499
2024-02-1905:07:00.000,1.5086667,0.53300000,68.929420,2.5597000
2024-02-1905:08:00.000,1.3816667,0.50633333,67.379303,2.2007401
2024-02-1905:09:00.000,1.2433333,0.47533333,66.013107,1.9226600
2024-02-1905:10:00.000,1.1040000,0.43800000,64.787193,1.7048301
2024-02-1905:11:00.000,0.99066667,0.40966667,63.670059,1.5327300
2024-02-1905:12:00.000,0.92266667,0.41400000,62.638409,1.3964000
2024-02-1905:13:00.000,0.83900000,0.36400000,61.674549,1.2883300
2024-02-1905:14:00.000,0.83166667,0.38400000,60.764740,1.2034100
2024-02-1905:15:00.000,0.84166667,0.38066667,59.898071,1.1372900
2024-02-1905:16:00.000,0.77766667,0.36600000,59.065681,1.0874500
2024-02-1905:17:00.000,0.84766667,0.38333333,58.260231,1.0519201
2024-02-1905:18:00.000,0.81466667,0.38100000,57.475449,1.0287100
2024-02-1905:19:00.000,0.79066667,0.37766667,56.705879,1.0175900
2024-02-1905:20:00.000,0.84300000,0.39066667,55.946621,1.0186900
2024-02-1905:21:00.000,0.79066667,0.36733333,55.193130,1.0307800
2024-02-1905:22:00.000,0.79066667,0.36533333,54.441059,1.0545400
2024-02-1905:23:00.000,0.82966667,0.40266667,53.686131,1.0920000
2024-02-1905:24:00.000,0.84466667,0.39200000,52.923950,1.1434799
2024-02-1905:25:00.000,0.91766667,0.42300000,52.149872,1.2113200
2024-02-1905:26:00.000,0.91000000,0.40466667,51.358849,1.2973700
2024-02-1905:27:00.000,1.0163333,0.41200000,50.545212,1.4037600
2024-02-1905:28:00.000,1.1026667,0.44700000,49.702370,1.5334400
2024-02-1905:29:00.000,1.2233333,0.49200000,48.822571,1.6889100
2024-02-1905:30:00.000,1.3513333,0.48066667,47.896400,1.8738400
2024-02-1905:31:00.000,1.4223333,0.53600000,46.912159,2.0916800
2024-02-1905:32:00.000,1.5066667,0.55500000,45.855061,2.3475001
2024-02-1905:33:00.000,1.6286667,0.60033333,44.705910,2.6466601
2024-02-1905:34:00.000,1.8410000,0.58933333,43.439259,2.9942400
2024-02-1905:35:00.000,3.5273333,1.6013333,42.020489,3.3985400
2024-02-1905:36:00.000,14.839667,11.477000,40.401199,3.8703001
2024-02-1905:37:00.000,108.49400,100.98767,38.511608,4.4225402
2024-02-1905:38:00.000,120.30400,112.14400,36.247421,5.0602002
2024-02-1905:39:00.000,36.132000,32.274000,33.446220,5.7733402
2024-02-1905:40:00.000,9.4196667,7.3943333,29.842810,6.5284901
2024-02-1905:41:00.000,4.6463333,3.0500000,24.980350,7.2669201
2024-02-1905:42:00.000,2.6543333,1.2700000,18.028450,7.8975801
2024-02-1905:43:00.000,2.4840000,1.1296667,7.4335699,8.3027601
2024-02-1905:44:00.000,3.0123333,1.5656667,350.56931,8.3775902
2024-02-1905:45:00.000,2.8683333,1.5130000,325.53851,8.0845299
2024-02-1905:46:00.000,4.2873333,2.7196667,298.05170,7.4814100
2024-02-1905:47:00.000,36.114333,32.402333,277.37488,6.6901002
2024-02-1905:48:00.000,109.19600,101.04600,264.26535,5.8420701
2024-02-1905:49:00.000,120.67767,112.03067,255.88499,5.0349102
2024-02-1905:50:00.000,7.9346667,5.6163333,250.19376,4.3244200
2024-02-1905:51:00.000,2.0373333,0.75633333,246.08241,3.7276001
2024-02-1905:52:00.000,1.8270000,0.78500000,242.95256,3.2365799
2024-02-1905:53:00.000,2.5760000,1.4856667,240.46558,2.8345201
2024-02-1905:54:00.000,1.7250000,0.78866667,238.41904,2.5051301
2024-02-1905:55:00.000,1.4490000,0.65033333,236.68567,2.2342000
2024-02-1905:56:00.000,1.4893333,0.68533333,235.18184,2.0109301
2024-02-1905:57:00.000,1.3703333,0.67500000,233.85048,1.8257999
2024-02-1905:58:00.000,1.2873333,0.66533333,232.65132,1.6716900
2024-02-1905:59:00.000,1.2520000,0.66733333,231.55513,1.5435600
2024-02-1906:00:00.000,1.1180000,0.59266667,230.54012,1.4370199
2024-02-1906:01:00.000,1.0490000,0.55100000,229.58965,1.3483500
2024-02-1906:02:00.000,0.98533333,0.52833333,228.69073,1.2753201
2024-02-1906:03:00.000,0.96166667,0.52200000,227.83302,1.2158400
2024-02-1906:04:00.000,0.93433333,0.49966667,227.00807,1.1684500
2024-02-1906:05:00.000,0.98633333,0.55933333,226.20880,1.1314200
2024-02-1906:06:00.000,0.95500000,0.52600000,225.42918,1.1044700
2024-02-1906:07:00.000,1.0200000,0.57900000,224.66394,1.0868000
2024-02-1906:08:00.000,0.90066667,0.48833333,223.90829,1.0782599
2024-02-1906:09:00.000,1.0083333,0.58033333,223.15781,1.0785600
2024-02-1906:10:00.000,0.94200000,0.50233333,222.40819,1.0877900
2024-02-1906:11:00.000,0.99033333,0.54966667,221.65521,1.1060400
2024-02-1906:12:00.000,0.98666667,0.54033333,220.89452,1.1334800
2024-02-1906:13:00.000,0.91200000,0.46600000,220.12149,1.1716599
2024-02-1906:14:00.000,1.0273333,0.54433333,219.33105,1.2207800
2024-02-1906:15:00.000,1.0220000,0.52433333,218.51750,1.2825201
2024-02-1906:16:00.000,1.0786667,0.55233333,217.67422,1.3586200
2024-02-1906:17:00.000,1.1683333,0.58100000,216.79337,1.4517900
